URL,CURRENT_INTERNATIONAL,CURRENT_MARKET_VALUE
https://www.transfermarkt.com/erik-palmer-brown/profil/spieler/282199,United States,€2.50m
https://www.transfermarkt.com/yoann-salmier/profil/spieler/351843,French Guiana,€2.00m
https://www.transfermarkt.com/tanguy-zoukrou/profil/spieler/917120,France,€1.00m
https://www.transfermarkt.com/adil-rami/profil/spieler/51118,France,€250k
https://www.transfermarkt.com/eric-njo/profil/spieler/991649,France,€200k
https://www.transfermarkt.com/rudy-kohon/profil/spieler/917101,France,€100k
https://www.transfermarkt.com/yasser-larouci/profil/spieler/554251,France,€3.50m
https://www.transfermarkt.com/abdu-conte/profil/spieler/337798,Portugal,€2.00m
https://www.transfermarkt.com/mathis-hamdi/profil/spieler/982864,France,€150k
https://www.transfermarkt.com/thierno-balde/profil/spieler/709482,France,€4.00m
https://www.transfermarkt.com/andreas-bruus/profil/spieler/345748,Denmark,€2.00m
https://www.transfermarkt.com/lucien-agoume/profil/spieler/569384,France,€7.00m
https://www.transfermarkt.com/rominigue-kouame/profil/spieler/277635,Mali,€4.50m
https://www.transfermarkt.com/florian-tardieu/profil/spieler/212804,France,€2.00m
https://www.transfermarkt.com/xavier-chavalerin/profil/spieler/118278,France,€1.50m
https://www.transfermarkt.com/ante-palaversa/profil/spieler/371003,Croatia,€700k
https://www.transfermarkt.com/tristan-dingome/profil/spieler/126683,Cameroon,€500k
https://www.transfermarkt.com/derek-mazou-sacko/profil/spieler/917104,France,€250k
https://www.transfermarkt.com/danel-dongmo/profil/spieler/929612,Cameroon,€100k
https://www.transfermarkt.com/ryan-fage/profil/spieler/857155,France,€50k
https://www.transfermarkt.com/alexis-tibidi/profil/spieler/750886,France,€2.00m
https://www.transfermarkt.com/amar-fatah/profil/spieler/931841,Sweden,€1.20m
https://www.transfermarkt.com/papa-ndiaga-yade/profil/spieler/568702,Senegal,€1.20m
https://www.transfermarkt.com/marlos-moreno/profil/spieler/345654,Colombia,€950k
https://www.transfermarkt.com/kyliane-dong/profil/spieler/982863,France,€500k
https://www.transfermarkt.com/levi-lumeka/profil/spieler/537182,England,€200k
https://www.transfermarkt.com/wilson-odobert/profil/spieler/743498,France,€6.00m
https://www.transfermarkt.com/rony-lopes/profil/spieler/174694,Portugal,€4.00m
https://www.transfermarkt.com/renaud-ripart/profil/spieler/234802,France,€2.50m
https://www.transfermarkt.com/alexis-lefebvre/profil/spieler/857154,France,€250k
https://www.transfermarkt.com/mama-balde/profil/spieler/325223,Guinea-Bissau,€8.00m
https://www.transfermarkt.com/ike-ugbo/profil/spieler/339943,Canada,€3.00m
https://www.transfermarkt.com/mykola-kukharevych/profil/spieler/730126,Ukraine,€500k
https://www.transfermarkt.com/yoann-touzghar/profil/spieler/68718,Tunisia,€300k
https://www.transfermarkt.com/yoann-beaka/profil/spieler/983798,France,€150k
https://www.transfermarkt.com/paul-bernardoni/profil/spieler/318507,France,€2.50m
https://www.transfermarkt.com/yahia-fofana/profil/spieler/418651,France,€2.00m
https://www.transfermarkt.com/melvin-zinga/profil/spieler/548347,France,€100k
https://www.transfermarkt.com/theo-borne/profil/spieler/920218,France,€100k
https://www.transfermarkt.com/cedric-hountondji/profil/spieler/198709,Benin,€2.00m
https://www.transfermarkt.com/miha-blazic/profil/spieler/179806,Slovenia,€1.80m
https://www.transfermarkt.com/ousmane-camara/profil/spieler/804711,France,€1.50m
https://www.transfermarkt.com/yacine-gaya/profil/spieler/743520,Algeria,€50k
https://www.transfermarkt.com/ismael-drame/profil/spieler/807691,France,NA
https://www.transfermarkt.com/souleyman-doumbia/profil/spieler/296356,Cote d'Ivoire,€2.50m
https://www.transfermarkt.com/faouzi-ghoulam/profil/spieler/126656,Algeria,€900k
https://www.transfermarkt.com/ilyes-chetti/profil/spieler/477834,Algeria,€400k
https://www.transfermarkt.com/halid-sabanovic/profil/spieler/422986,Bosnia-Herzegovina,€700k
https://www.transfermarkt.com/abdoulaye-bamba/profil/spieler/62351,Cote d'Ivoire,€400k
https://www.transfermarkt.com/lilian-rao-lisoa/profil/spieler/829874,France,€200k
https://www.transfermarkt.com/ali-kalla/profil/spieler/807687,France,€100k
https://www.transfermarkt.com/demba-ndiaye/profil/spieler/1086787,France,NA
https://www.transfermarkt.com/batista-mendy/profil/spieler/395234,France,€3.00m
https://www.transfermarkt.com/ibrahim-amadou/profil/spieler/205503,France,€1.50m
https://www.transfermarkt.com/zinedine-ould-khaled/profil/spieler/650104,France,€200k
https://www.transfermarkt.com/nabil-bentaleb/profil/spieler/245537,Algeria,€7.00m
https://www.transfermarkt.com/antonin-bobichon/profil/spieler/344575,France,€900k
https://www.transfermarkt.com/yassin-belkhdim/profil/spieler/807688,Morocco,€100k
https://www.transfermarkt.com/salim-akkal/profil/spieler/591194,France,€50k
https://www.transfermarkt.com/pierrick-capelle/profil/spieler/214532,France,€250k
https://www.transfermarkt.com/himad-abdelli/profil/spieler/592979,Algeria,€2.50m
https://www.transfermarkt.com/jean-matteo-bahoya/profil/spieler/939964,France,€1.50m
https://www.transfermarkt.com/waniss-taibi/profil/spieler/680447,France,€500k
https://www.transfermarkt.com/sofiane-boufal/profil/spieler/232271,Morocco,€8.00m
https://www.transfermarkt.com/marin-jakolis/profil/spieler/261963,Croatia,€600k
https://www.transfermarkt.com/farid-el-melali/profil/spieler/425400,Algeria,€600k
https://www.transfermarkt.com/jason-mbock/profil/spieler/460660,France,€150k
https://www.transfermarkt.com/abdallah-sima/profil/spieler/776798,Senegal,€6.00m
https://www.transfermarkt.com/sada-thioub/profil/spieler/290593,Senegal,€1.20m
https://www.transfermarkt.com/justin-noel-kalumba/profil/spieler/1101641,France,€250k
https://www.transfermarkt.com/ibrahima-niane/profil/spieler/490417,Senegal,€3.00m
https://www.transfermarkt.com/adrien-hunou/profil/spieler/203507,France,€2.50m
https://www.transfermarkt.com/amine-salama/profil/spieler/980576,France,€1.50m
https://www.transfermarkt.com/lois-diony/profil/spieler/126552,France,€900k
https://www.transfermarkt.com/ulrick-eneme-ella/profil/spieler/484994,Gabon,€200k
https://www.transfermarkt.com/guede-nadje/profil/spieler/855160,France,€150k
https://www.transfermarkt.com/ionut-radu/profil/spieler/303657,Romania,€3.50m
https://www.transfermarkt.com/donovan-leon/profil/spieler/170911,French Guiana,€500k
https://www.transfermarkt.com/theo-de-percin/profil/spieler/695422,Martinique,€150k
https://www.transfermarkt.com/vincenzo-cozzella/profil/spieler/563140,Italy,€100k
https://www.transfermarkt.com/jubal/profil/spieler/149928,Brazil,€2.00m
https://www.transfermarkt.com/theo-pellenard/profil/spieler/238716,France,€1.00m
https://www.transfermarkt.com/julian-jeanvier/profil/spieler/134277,Guinea,€800k
https://www.transfermarkt.com/alexandre-coeff/profil/spieler/89450,France,€700k
https://www.transfermarkt.com/denys-bain/profil/spieler/184575,France,€500k
https://www.transfermarkt.com/lamine-buhanga/profil/spieler/696630,France,€100k
https://www.transfermarkt.com/gideon-mensah/profil/spieler/397171,Ghana,€2.50m
https://www.transfermarkt.com/kenji-van-boto/profil/spieler/229012,Madagascar,€400k
https://www.transfermarkt.com/quentin-bernard/profil/spieler/98262,France,€350k
https://www.transfermarkt.com/raphael-lipinski/profil/spieler/913323,France,€100k
https://www.transfermarkt.com/paul-joly/profil/spieler/806168,France,€1.20m
https://www.transfermarkt.com/brayann-pereira/profil/spieler/620317,France,€600k
https://www.transfermarkt.com/han-noah-massengo/profil/spieler/536508,France,€5.00m
https://www.transfermarkt.com/elisha-owusu/profil/spieler/395695,Ghana,€2.00m
https://www.transfermarkt.com/birama-toure/profil/spieler/229853,Mali,€1.80m
https://www.transfermarkt.com/rayan-raveloson/profil/spieler/344576,Madagascar,€1.80m
https://www.transfermarkt.com/ousoumane-camara/profil/spieler/478107,France,€150k
https://www.transfermarkt.com/natanael-bouekou/profil/spieler/913303,France,€100k
https://www.transfermarkt.com/kays-ruiz-atil/profil/spieler/538045,Morocco,€800k
https://www.transfermarkt.com/gaetan-perrin/profil/spieler/353404,France,€1.20m
https://www.transfermarkt.com/hamza-sakhi/profil/spieler/263951,Morocco,€2.00m
https://www.transfermarkt.com/youssouf-mchangama/profil/spieler/167472,Comoros,€900k
https://www.transfermarkt.com/mathias-autret/profil/spieler/138171,France,€800k
https://www.transfermarkt.com/kevin-danois/profil/spieler/743496,France,€100k
https://www.transfermarkt.com/remy-dugimont/profil/spieler/174304,France,€100k
https://www.transfermarkt.com/gauthier-hein/profil/spieler/344892,France,€2.00m
https://www.transfermarkt.com/lassine-sinayoko/profil/spieler/569140,Mali,€1.20m
https://www.transfermarkt.com/kylian-silvestre/profil/spieler/806167,France,€100k
https://www.transfermarkt.com/mbaye-niang/profil/spieler/157501,Senegal,€2.50m
https://www.transfermarkt.com/nuno-da-costa/profil/spieler/306166,Cape Verde,€1.00m
https://www.transfermarkt.com/gaetan-charbonnier/profil/spieler/93678,France,€500k
https://www.transfermarkt.com/ousmane-camara/profil/spieler/827950,Guinea,€150k
https://www.transfermarkt.com/idjessi-metsoko/profil/spieler/913305,Togo,€100k
https://www.transfermarkt.com/mory-diaw/profil/spieler/164904,Senegal,€2.00m
https://www.transfermarkt.com/ouparine-djoco/profil/spieler/594993,France,€500k
https://www.transfermarkt.com/lucas-margueron/profil/spieler/618463,France,€150k
https://www.transfermarkt.com/alidu-seidu/profil/spieler/798404,Ghana,€7.00m
https://www.transfermarkt.com/mateusz-wieteska/profil/spieler/208172,Poland,€3.00m
https://www.transfermarkt.com/maximiliano-caufriez/profil/spieler/369267,Belgium,€2.50m
https://www.transfermarkt.com/cheick-oumar-konate/profil/spieler/1108145,Mali,€1.00m
https://www.transfermarkt.com/florent-ogier/profil/spieler/91473,France,€450k
https://www.transfermarkt.com/jean-claude-billong/profil/spieler/391192,Cameroon,€250k
https://www.transfermarkt.com/souleymane-cisse/profil/spieler/806501,France,€100k
https://www.transfermarkt.com/neto-borges/profil/spieler/557939,Brazil,€4.00m
https://www.transfermarkt.com/arial-mendy/profil/spieler/422715,Senegal,€600k
https://www.transfermarkt.com/baila-diallo/profil/spieler/857482,Senegal,€200k
https://www.transfermarkt.com/mehdi-zeffane/profil/spieler/118303,Algeria,€450k
https://www.transfermarkt.com/oliver-kamdem/profil/spieler/969154,France,€100k
https://www.transfermarkt.com/yohann-magnin/profil/spieler/594997,France,€2.50m
https://www.transfermarkt.com/maxime-gonalons/profil/spieler/60542,France,€900k
https://www.transfermarkt.com/johan-gastien/profil/spieler/72121,France,€700k
https://www.transfermarkt.com/brandon-baiye/profil/spieler/358025,Belgium,€500k
https://www.transfermarkt.com/stan-berkani/profil/spieler/1051756,Algeria,€50k
https://www.transfermarkt.com/yanis-massolin/profil/spieler/915849,France,€250k
https://www.transfermarkt.com/jim-allevinah/profil/spieler/646733,Gabon,€2.00m
https://www.transfermarkt.com/muhammed-cham/profil/spieler/422281,Austria,€6.00m
https://www.transfermarkt.com/saif-eddine-khaoui/profil/spieler/270411,Tunisia,€2.00m
https://www.transfermarkt.com/aiman-maurer/profil/spieler/860056,Morocco,€800k
https://www.transfermarkt.com/jason-berthomier/profil/spieler/306191,France,€500k
https://www.transfermarkt.com/elbasan-rashani/profil/spieler/149579,Kosovo,€2.00m
https://www.transfermarkt.com/jeremie-bela/profil/spieler/170966,Angola,€1.50m
https://www.transfermarkt.com/sofyan-chader/profil/spieler/748358,France,€800k
https://www.transfermarkt.com/jodel-dossou/profil/spieler/221151,Benin,€800k
https://www.transfermarkt.com/giovani-versini/profil/spieler/922685,France,€100k
https://www.transfermarkt.com/grejohn-kyei/profil/spieler/321647,France,€2.50m
https://www.transfermarkt.com/komnen-andric/profil/spieler/260316,Serbia,€1.80m
https://www.transfermarkt.com/benjamin-leroy/profil/spieler/124901,France,€500k
https://www.transfermarkt.com/francois-joseph-sollacaro/profil/spieler/331977,France,€300k
https://www.transfermarkt.com/ghjuvanni-quilichini/profil/spieler/855050,France,€150k
https://www.transfermarkt.com/oumar-gonzalez/profil/spieler/388795,Cameroon,€2.50m
https://www.transfermarkt.com/clement-vidal/profil/spieler/569388,France,€1.80m
https://www.transfermarkt.com/fernand-mayembo/profil/spieler/413245,Congo,€600k
https://www.transfermarkt.com/cedric-avinel/profil/spieler/44421,Guadeloupe,€250k
https://www.transfermarkt.com/anthony-khelifa/profil/spieler/989817,France,€150k
https://www.transfermarkt.com/ismael-diallo/profil/spieler/375881,Cote d'Ivoire,€1.50m
https://www.transfermarkt.com/youssouf-kone/profil/spieler/274484,Mali,€1.50m
https://www.transfermarkt.com/chaker-alhadhur/profil/spieler/178540,Comoros,€150k
https://www.transfermarkt.com/victor-lebas/profil/spieler/726698,Portugal,€50k
https://www.transfermarkt.com/mickael-alphonse/profil/spieler/172153,Guadeloupe,€250k
https://www.transfermarkt.com/mohamed-youssouf/profil/spieler/57482,Comoros,€200k
https://www.transfermarkt.com/tony-strata/profil/spieler/1004681,France,€50k
https://www.transfermarkt.com/mehdi-puch-herrantz/profil/spieler/989826,Algeria,€150k
https://www.transfermarkt.com/vincent-marchetti/profil/spieler/374040,France,€2.50m
https://www.transfermarkt.com/qazim-laci/profil/spieler/290552,Albania,€1.70m
https://www.transfermarkt.com/thomas-mangani/profil/spieler/18934,France,€400k
https://www.transfermarkt.com/mathieu-coutadeur/profil/spieler/39914,France,€200k
https://www.transfermarkt.com/paolo-lebas/profil/spieler/657919,Portugal,€100k
https://www.transfermarkt.com/alassane-ndiaye/profil/spieler/281704,France,€150k
https://www.transfermarkt.com/yanis-cimignani/profil/spieler/801754,France,€1.20m
https://www.transfermarkt.com/michael-barreto/profil/spieler/149518,France,€400k
https://www.transfermarkt.com/florian-chabrolle/profil/spieler/418662,France,€200k
https://www.transfermarkt.com/mamadu-silla/profil/spieler/1063540,Portugal,NA
https://www.transfermarkt.com/kevin-spadanuda/profil/spieler/371554,Switzerland,€700k
https://www.transfermarkt.com/jean-botue/profil/spieler/649457,Burkina Faso,€400k
https://www.transfermarkt.com/cyrille-bayala/profil/spieler/267147,Burkina Faso,€900k
https://www.transfermarkt.com/riad-nouri/profil/spieler/119104,France,€200k
https://www.transfermarkt.com/ivane-chegra/profil/spieler/989819,Algeria,€150k
https://www.transfermarkt.com/ruan-levine/profil/spieler/645601,Brazil,€100k
https://www.transfermarkt.com/mounaim-el-idrissy/profil/spieler/627163,France,€2.00m
https://www.transfermarkt.com/moussa-djitte/profil/spieler/591796,Senegal,€1.50m
https://www.transfermarkt.com/moussa-soumano/profil/spieler/1053240,France,€900k
https://www.transfermarkt.com/bevic-moussiti-oko/profil/spieler/364525,Congo,€500k
https://www.transfermarkt.com/gaetan-courtet/profil/spieler/171408,France,€400k
https://www.transfermarkt.com/romain-hamouma/profil/spieler/98349,France,€400k
https://www.transfermarkt.com/ben-hamed-toure/profil/spieler/989824,Cote d'Ivoire,€100k
https://www.transfermarkt.com/thibaut-courtois/profil/spieler/108390,Belgium,€45.00m
https://www.transfermarkt.com/andriy-lunin/profil/spieler/404839,Ukraine,€5.00m
https://www.transfermarkt.com/mario-de-luis/profil/spieler/717952,Spain,€500k
https://www.transfermarkt.com/luis-lopez/profil/spieler/623525,Spain,€300k
https://www.transfermarkt.com/lucas-canizares/profil/spieler/568154,Spain,€200k
https://www.transfermarkt.com/diego-pineiro/profil/spieler/926850,Spain,NA
