"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA","A_minus_xAG","KP","Final_Third","PPA","CrsPA","PrgP","Url"
2023,"Napoli","Serie A","Victor Osimhen","NGA","FW","23",1998,28.5,276,400,69,3890,582,158,199,79.4,71,108,65.7,21,29,72.4,4,2.8,1.7,1.2,34,20,10,2,28,"https://fbref.com/en/players/8c90fd7a/Victor-Osimhen"
2023,"Napoli","Serie A","Adam Ounas","ALG","FW","25",1996,0.2,13,17,76.5,297,80,6,7,85.7,2,3,66.7,5,5,100,0,0,0,0,0,2,1,0,4,"https://fbref.com/en/players/ed90babd/Adam-Ounas"
2023,"Napoli","Serie A","Matteo Politano","ITA","FW","28",1993,13,468,641,73,7418,2472,258,290,89,150,202,74.3,41,89,46.1,3,3.6,2.4,-0.6,34,34,27,8,72,"https://fbref.com/en/players/5e861944/Matteo-Politano"
2023,"Napoli","Serie A","Giacomo Raspadori","ITA","FW,MF","22",2000,10.1,348,452,77,5535,1098,180,211,85.3,115,139,82.7,30,61,49.2,2,1.3,1.3,0.7,18,20,13,1,33,"https://fbref.com/en/players/6e058f06/Giacomo-Raspadori"
2023,"Napoli","Serie A","Amir Rrahmani","KVX","DF","28",1994,27.2,1977,2167,91.2,39821,13543,641,688,93.2,1039,1081,96.1,266,349,76.2,1,1,0.8,0,12,149,7,0,135,"https://fbref.com/en/players/4b3e1a38/Amir-Rrahmani"
2023,"Napoli","Serie A","Mário Rui","POR","DF","31",1991,19.4,1408,1734,81.2,25486,8770,685,748,91.6,520,625,83.2,180,290,62.1,6,4,4.4,2,46,146,54,17,153,"https://fbref.com/en/players/0b5a292a/Mario-Rui"
2023,"Napoli","Serie A","Giovanni Simeone","ARG","FW","27",1995,4.5,76,106,71.7,1016,178,44,55,80,18,30,60,5,6,83.3,1,1.2,0.3,-0.2,5,3,2,0,9,"https://fbref.com/en/players/343c0d52/Giovanni-Simeone"
2023,"Napoli","Serie A","Leo Skiri Østigård","NOR","DF","22",1999,4.7,306,357,85.7,6056,2161,108,118,91.5,150,173,86.7,41,55,74.5,0,0,0.1,0,0,26,0,0,23,"https://fbref.com/en/players/b35a7399/Leo-Skiri-Ostigard"
2023,"Napoli","Serie A","Andre-Frank Zambo Anguissa","CMR","MF","26",1995,33.9,1988,2261,87.9,28244,6636,1153,1248,92.4,646,729,88.6,90,133,67.7,5,2.6,2.4,2.4,33,185,25,0,181,"https://fbref.com/en/players/6bb2c084/Andre-Frank-Zambo-Anguissa"
2023,"Napoli","Serie A","Alessandro Zanoli","ITA","DF","21",2000,0.1,9,11,81.8,125,20,4,5,80,5,5,100,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3b12b11f/Alessandro-Zanoli"
2023,"Napoli","Serie A","Karim Zedadka","FRA","FW","22",2000,0.2,11,16,68.8,181,15,8,9,88.9,2,5,40,1,1,100,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/2f45300d/Karim-Zedadka"
2023,"Napoli","Serie A","Alessio Zerbin","ITA","FW","23",1999,2.2,56,78,71.8,721,132,31,39,79.5,16,24,66.7,3,4,75,0,0,0.1,0,0,3,1,0,6,"https://fbref.com/en/players/d19ef4ef/Alessio-Zerbin"
2023,"Napoli","Serie A","Piotr Zieliński","POL","MF","28",1994,25.4,1300,1552,83.8,18650,5534,767,833,92.1,359,423,84.9,95,168,56.5,8,7.4,7.5,0.6,84,122,45,7,128,"https://fbref.com/en/players/a5296e55/Piotr-Zielinski"
2023,"Newcastle Utd","Premier League","Miguel Almirón","PAR","FW","28",1994,27.7,811,982,82.6,10752,2657,513,567,90.5,223,276,80.8,29,40,72.5,2,3.2,3,-1.2,26,45,36,4,124,"https://fbref.com/en/players/862a1c15/Miguel-Almiron"
2023,"Newcastle Utd","Premier League","Elliot Anderson","SCO","MF,FW","19",2002,4.6,150,198,75.8,2043,599,90,104,86.5,44,56,78.6,5,10,50,1,1.3,1.5,-0.3,9,15,4,0,24,"https://fbref.com/en/players/de31038e/Elliot-Anderson"
2023,"Newcastle Utd","Premier League","Sven Botman","NED","DF","22",2000,34.7,1527,1765,86.5,30660,11233,480,543,88.4,855,929,92,178,258,69,0,1,1.1,-1,9,59,4,1,87,"https://fbref.com/en/players/ccce7025/Sven-Botman"
2023,"Newcastle Utd","Premier League","Dan Burn","ENG","DF","30",1992,34.6,1361,1715,79.4,22235,8853,673,765,88,566,682,83,94,183,51.4,0,1.3,1.3,-1.3,16,102,11,2,118,"https://fbref.com/en/players/b2d31e83/Dan-Burn"
2023,"Newcastle Utd","Premier League","Martin Dúbravka","SVK","GK","33",1989,1.7,49,54,90.7,1046,696,21,21,100,19,19,100,8,13,61.5,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/3a949a25/Martin-Dubravka"
2023,"Newcastle Utd","Premier League","Ryan Fraser","SCO","FW","28",1994,3.5,85,122,69.7,1228,289,50,59,84.7,28,41,68.3,3,8,37.5,0,0.4,0.3,-0.4,5,4,4,1,9,"https://fbref.com/en/players/d56543a0/Ryan-Fraser"
2023,"Newcastle Utd","Premier League","Anthony Gordon","ENG","FW,MF","21",2001,5.4,162,198,81.8,2222,547,105,115,91.3,44,54,81.5,7,12,58.3,0,0.9,0.9,-0.9,6,11,5,0,15,"https://fbref.com/en/players/2bd83368/Anthony-Gordon"
2023,"Newcastle Utd","Premier League","Bruno Guimarães","BRA","MF","24",1997,30.3,1387,1668,83.2,24038,6632,659,741,88.9,539,614,87.8,149,216,69,5,4,3.9,1,42,147,54,2,222,"https://fbref.com/en/players/82518f62/Bruno-Guimaraes"
2023,"Newcastle Utd","Premier League","Alexander Isak","SWE","FW","22",1999,16.9,279,368,75.8,4292,977,151,192,78.6,87,106,82.1,25,28,89.3,1,2.2,1.4,-1.2,16,29,15,0,48,"https://fbref.com/en/players/8e92be30/Alexander-Isak"
2023,"Newcastle Utd","Premier League","Joelinton","BRA","MF,FW","25",1996,29.6,1035,1268,81.6,15180,4014,581,668,87,338,390,86.7,59,75,78.7,1,2.4,1.9,-1.4,26,78,21,3,130,"https://fbref.com/en/players/c17bfb65/Joelinton"
2023,"Newcastle Utd","Premier League","Emil Krafth","SWE","DF","27",1994,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/77cf6852/Emil-Krafth"
2023,"Newcastle Utd","Premier League","Jamaal Lascelles","ENG","DF","28",1993,2.4,79,93,84.9,1445,580,29,34,85.3,40,44,90.9,7,11,63.6,0,0,0,0,0,4,0,0,3,"https://fbref.com/en/players/450ab6fc/Jamaal-Lascelles"
2023,"Newcastle Utd","Premier League","Jamal Lewis","NIR","DF,FW","24",1998,0.1,12,14,85.7,192,71,3,3,100,8,9,88.9,0,0,NA,0,0,0,0,0,0,0,0,1,"https://fbref.com/en/players/efb9215a/Jamal-Lewis"
2023,"Newcastle Utd","Premier League","Sean Longstaff","ENG","MF","24",1997,28,943,1163,81.1,15457,4299,470,538,87.4,362,415,87.2,78,129,60.5,4,3.3,2.6,0.7,23,80,21,5,116,"https://fbref.com/en/players/a2b105e0/Sean-Longstaff"
2023,"Newcastle Utd","Premier League","Javier Manquillo","ESP","DF","28",1994,0.4,24,29,82.8,400,114,13,14,92.9,9,12,75,2,2,100,0,0,0,0,0,1,0,0,4,"https://fbref.com/en/players/758dd7f0/Javier-Manquillo"
2023,"Newcastle Utd","Premier League","Lewis Miley","ENG","MF","16",2006,0.2,5,6,83.3,49,6,3,4,75,1,1,100,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2c6835e5/Lewis-Miley"
2023,"Newcastle Utd","Premier League","Jacob Murphy","ENG","FW","27",1995,13.9,296,448,66.1,4516,1252,177,219,80.8,89,131,67.9,18,40,45,2,2.8,3.1,-0.8,19,20,26,4,57,"https://fbref.com/en/players/de112b84/Jacob-Murphy"
2023,"Newcastle Utd","Premier League","Nick Pope","ENG","GK","30",1992,36.2,614,890,69,17068,11723,121,122,99.2,275,283,97.2,212,478,44.4,0,0.1,0,-0.1,2,13,0,0,1,"https://fbref.com/en/players/4b40d9ca/Nick-Pope"
2023,"Newcastle Utd","Premier League","Matt Ritchie","SCO","FW,MF","32",1989,0.4,24,31,77.4,342,88,16,16,100,4,6,66.7,3,4,75,0,0.1,0,-0.1,1,0,0,0,1,"https://fbref.com/en/players/71ef519e/Matt-Ritchie"
2023,"Newcastle Utd","Premier League","Allan Saint-Maximin","FRA","FW","25",1997,12.4,316,447,70.7,5087,1599,169,209,80.9,106,154,68.8,29,41,70.7,5,4.6,2.8,0.4,31,23,35,4,69,"https://fbref.com/en/players/2b16cb1a/Allan-Saint-Maximin"
2023,"Newcastle Utd","Premier League","Fabian Schär","SUI","DF","30",1991,35.6,1423,1846,77.1,29289,11775,480,560,85.7,734,851,86.3,199,386,51.6,3,3.3,2.1,-0.3,19,142,23,4,139,"https://fbref.com/en/players/c8aa95da/Fabian-Schar"
2023,"Newcastle Utd","Premier League","Jonjo Shelvey","ENG","MF","30",1992,0.4,19,26,73.1,442,176,5,6,83.3,8,10,80,4,8,50,0,0,0,0,0,4,0,0,3,"https://fbref.com/en/players/3727dd3c/Jonjo-Shelvey"
2023,"Newcastle Utd","Premier League","Matt Targett","ENG","DF","26",1995,6.8,326,419,77.8,5291,2334,162,183,88.5,141,162,87,18,56,32.1,0,0.4,0.7,-0.4,10,19,5,0,43,"https://fbref.com/en/players/e514ab62/Matt-Targett"
2023,"Newcastle Utd","Premier League","Kieran Trippier","ENG","DF","31",1990,37.1,1995,2788,71.6,38118,16809,877,992,88.4,745,980,76,333,674,49.4,7,12.4,11.8,-5.4,110,182,97,26,260,"https://fbref.com/en/players/21512407/Kieran-Trippier"
2023,"Newcastle Utd","Premier League","Joe Willock","ENG","MF","22",1999,28.4,777,951,81.7,12123,3082,434,485,89.5,266,310,85.8,55,86,64,6,6,4.4,0,39,91,34,8,121,"https://fbref.com/en/players/a3b03921/Joe-Willock"
2023,"Newcastle Utd","Premier League","Callum Wilson","ENG","FW","30",1992,20.9,160,242,66.1,1996,339,111,143,77.6,33,45,73.3,4,11,36.4,5,2.7,2.1,2.3,23,10,7,0,19,"https://fbref.com/en/players/c596fcb0/Callum-Wilson"
2023,"Newcastle Utd","Premier League","Chris Wood","NZL","FW","30",1991,5,66,106,62.3,786,149,40,67,59.7,16,25,64,4,5,80,0,0.3,0.3,-0.3,3,3,1,0,4,"https://fbref.com/en/players/4e9a0555/Chris-Wood"
2023,"Nice","Ligue 1","Ayoub Amraoui","MAR","DF,FW","18",2004,3.3,155,185,83.8,2237,638,83,86,96.5,56,67,83.6,6,15,40,0,0.1,0.1,-0.1,2,10,2,2,13,"https://fbref.com/en/players/ae11ba3d/Ayoub-Amraoui"
2023,"Nice","Ligue 1","Youcef Atal","ALG","DF,MF","26",1996,8.7,408,509,80.2,6228,1790,232,262,88.5,131,157,83.4,33,64,51.6,0,1.3,1.7,-1.3,11,28,16,7,39,"https://fbref.com/en/players/6a827d8e/Youcef-Atal"
2023,"Nice","Ligue 1","Melvin Bard","FRA","DF","21",2000,27.3,1201,1505,79.8,18633,6326,652,739,88.2,447,545,82,66,128,51.6,0,0.9,1.3,-0.9,10,70,21,7,96,"https://fbref.com/en/players/1ddbc7ca/Melvin-Bard"
2023,"Nice","Ligue 1","Ross Barkley","ENG","MF,FW","28",1993,10.7,391,497,78.7,6687,1994,185,215,86,148,172,86,43,79,54.4,2,2.4,1.9,-0.4,31,36,8,0,48,"https://fbref.com/en/players/3a24769f/Ross-Barkley"
2023,"Nice","Ligue 1","Alexis Beka Beka","FRA","MF,DF","21",2001,6.1,236,303,77.9,3971,967,123,145,84.8,82,103,79.6,24,42,57.1,0,0.1,0.2,-0.1,3,19,2,1,25,"https://fbref.com/en/players/4a5e83ad/Alexis-Beka-Beka"
2023,"Nice","Ligue 1","Reda Belahyane","FRA","MF","18",2004,2,103,114,90.4,1771,445,40,44,90.9,50,54,92.6,7,8,87.5,0,0,0,0,1,6,0,0,10,"https://fbref.com/en/players/705a1642/Reda-Belahyane"
2023,"Nice","Ligue 1","Badredine Bouanani","ALG","FW,MF","17",2004,9.6,288,378,76.2,4811,1017,146,169,86.4,102,125,81.6,29,59,49.2,4,3.5,2.6,0.5,22,18,18,8,31,"https://fbref.com/en/players/0400dd2f/Badredine-Bouanani"
2023,"Nice","Ligue 1","Hicham Boudaoui","ALG","MF","22",1999,20.8,1081,1226,88.2,17025,4134,533,589,90.5,422,464,90.9,66,93,71,2,2,1.5,0,23,99,16,3,110,"https://fbref.com/en/players/f9d5908e/Hicham-Boudaoui"
2023,"Nice","Ligue 1","Bilal Brahimi","ALG","FW,MF","22",2000,8.9,280,389,72,4139,916,145,169,85.8,95,127,74.8,17,46,37,2,1.7,1.5,0.3,17,11,15,12,16,"https://fbref.com/en/players/02bcaf8e/Bilal-Brahimi"
2023,"Nice","Ligue 1","Joe Bryan","ENG","MF,DF","28",1993,2,80,101,79.2,1121,455,52,59,88.1,25,29,86.2,2,6,33.3,0,0,0.1,0,1,2,3,0,8,"https://fbref.com/en/players/af69e7f0/Joe-Bryan"
2023,"Nice","Ligue 1","Marcin Bułka","POL","GK","22",1999,2,54,67,80.6,1465,1156,9,9,100,32,33,97,13,25,52,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/db87a2c4/Marcin-Bulka"
2023,"Nice","Ligue 1","Alexis Claude-Maurice","FRA","FW","24",1998,0.7,20,25,80,260,33,12,13,92.3,5,7,71.4,1,2,50,0,0,0,0,1,1,1,0,2,"https://fbref.com/en/players/741418c3/Alexis-Claude-Maurice"
2023,"Nice","Ligue 1","Andréa Dacourt","FRA","MF","17",2005,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4a021593/Andrea-Dacourt"
2023,"Nice","Ligue 1","Flavius Daniliuc","AUT","DF","21",2001,1,57,63,90.5,787,259,35,38,92.1,15,16,93.8,3,4,75,0,0.1,0,-0.1,1,1,1,1,4,"https://fbref.com/en/players/7ef972c3/Flavius-Daniliuc"
2023,"Nice","Ligue 1","Dante","BRA","DF","38",1983,36.7,2376,2643,89.9,45941,18236,861,908,94.8,1220,1286,94.9,257,388,66.2,2,1.7,1.5,0.3,12,154,9,0,160,"https://fbref.com/en/players/fd2bc67d/Dante"
2023,"Nice","Ligue 1","Andy Delort","ALG","FW","30",1991,8.7,139,230,60.4,2109,558,78,113,69,41,73,56.2,12,25,48,1,1.4,0.9,-0.4,11,16,7,1,19,"https://fbref.com/en/players/d33c706e/Andy-Delort"
2023,"Nice","Ligue 1","Sofiane Diop","FRA","MF,FW","22",2000,13.6,556,703,79.1,8948,2261,283,336,84.2,199,246,80.9,46,71,64.8,4,1.9,1.9,2.1,21,53,18,4,72,"https://fbref.com/en/players/19053e31/Sofiane-Diop"
2023,"Nice","Ligue 1","Amine Gouiri","FRA","FW,MF","22",2000,2.5,53,74,71.6,736,116,30,35,85.7,17,22,77.3,2,5,40,0,0.3,0.2,-0.3,3,2,1,0,1,"https://fbref.com/en/players/aad56ca3/Amine-Gouiri"
2023,"Nice","Ligue 1","Rareş Ilie","ROU","MF,FW","19",2003,1.6,47,60,78.3,559,91,32,37,86.5,8,11,72.7,2,3,66.7,0,0.2,0,-0.2,2,2,0,0,1,"https://fbref.com/en/players/c9f49454/Rares-Ilie"
2023,"Nice","Ligue 1","Gaëtan Laborde","FRA","FW","28",1994,27.8,471,714,66,6581,1639,292,380,76.8,132,200,66,24,69,34.8,3,5.8,6,-2.8,44,25,28,7,53,"https://fbref.com/en/players/7cdda3bf/Gaetan-Laborde"
2023,"Nice","Ligue 1","Mario Lemina","GAB","MF,DF","28",1993,9.3,569,637,89.3,9544,2701,253,268,94.4,252,265,95.1,42,75,56,0,0.1,0.2,-0.1,4,44,3,0,46,"https://fbref.com/en/players/2b471f99/Mario-Lemina"
2023,"Nice","Ligue 1","Jordan Lotomba","SUI","DF","23",1998,27.3,1183,1412,83.8,17087,5822,700,775,90.3,408,484,84.3,38,69,55.1,2,0.9,1.4,1.1,16,70,22,10,106,"https://fbref.com/en/players/fc4cf6a7/Jordan-Lotomba"
2023,"Nice","Ligue 1","Antoine Mendy","FRA","DF","18",2004,5.8,262,325,80.6,4265,1050,125,138,90.6,112,132,84.8,18,40,45,1,0.4,0.3,0.6,6,11,7,3,21,"https://fbref.com/en/players/3322e296/Antoine-Mendy"
2023,"Nice","Ligue 1","Terem Moffi","NGA","FW","23",1999,14.8,186,232,80.2,2484,375,111,134,82.8,58,65,89.2,4,5,80,3,2.9,1.1,0.1,27,7,7,1,20,"https://fbref.com/en/players/065dc209/Terem-Moffi"
2023,"Nice","Ligue 1","Youssouf Ndayishimiye","BDI","MF,DF","23",1998,6.3,337,374,90.1,6228,1553,130,139,93.5,165,178,92.7,35,47,74.5,0,0.1,0.4,-0.1,1,32,3,1,30,"https://fbref.com/en/players/65c55288/Youssouf-Ndayishimiye"
2023,"Nice","Ligue 1","Nicolas Pépé","CIV","FW,MF","27",1995,16.6,558,694,80.4,8009,1739,327,376,87,159,198,80.3,35,54,64.8,0,2.6,3.1,-2.6,28,29,19,4,53,"https://fbref.com/en/players/57e3f0c7/Nicolas-Pepe"
2023,"Nice","Ligue 1","Aaron Ramsey","WAL","MF","31",1990,17.6,915,1088,84.1,16069,3809,398,431,92.3,382,444,86,100,159,62.9,1,1.8,2,-0.8,28,88,20,3,126,"https://fbref.com/en/players/ef619b0b/Aaron-Ramsey"
2023,"Nice","Ligue 1","Pablo Rosario","NED","MF,DF","25",1997,19.6,930,1049,88.7,16595,5260,377,412,91.5,431,470,91.7,95,124,76.6,1,1.8,1,-0.8,19,84,15,3,112,"https://fbref.com/en/players/1a6b7ea4/Pablo-Rosario"
2023,"Nice","Ligue 1","Kasper Schmeichel","DEN","GK","35",1986,36,918,1188,77.3,25553,18698,162,162,100,419,430,97.4,332,589,56.4,0,0.4,0,-0.4,2,8,0,0,0,"https://fbref.com/en/players/53af52f3/Kasper-Schmeichel"
2023,"Nice","Ligue 1","Calvin Stengs","NED","FW","23",1998,2.4,82,100,82,1288,254,45,55,81.8,31,34,91.2,3,7,42.9,0,0.1,0.4,-0.1,1,11,2,0,12,"https://fbref.com/en/players/8f7e6783/Calvin-Stengs"
2023,"Nice","Ligue 1","Khéphren Thuram","FRA","MF","21",2001,28.3,1155,1358,85.1,18557,4343,558,622,89.7,484,543,89.1,74,111,66.7,4,5.1,4.1,-1.1,36,107,24,2,128,"https://fbref.com/en/players/7d9397f8/Khephren-Thuram"
2023,"Nice","Ligue 1","Jean-Clair Todibo","FRA","DF","22",1999,31.9,1931,2181,88.5,37579,14089,614,646,95,1134,1198,94.7,161,289,55.7,0,0.2,0.6,-0.2,5,137,6,1,153,"https://fbref.com/en/players/88f130ed/Jean-Clair-Todibo"
2023,"Nice","Ligue 1","Théo Trinker","FRA","MF","21",2001,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7a3f8712/Theo-Trinker"
2023,"Nice","Ligue 1","Mattia Viti","ITA","DF","20",2002,7,303,360,84.2,5043,1569,140,155,90.3,133,144,92.4,22,43,51.2,0,0,0,0,0,14,0,0,19,"https://fbref.com/en/players/75438a9a/Mattia-Viti"
2023,"Nott'ham Forest","Premier League","Serge Aurier","CIV","DF","29",1992,21.6,667,943,70.7,10182,4393,373,454,82.2,236,333,70.9,41,94,43.6,0,1,0.9,-1,10,44,13,6,71,"https://fbref.com/en/players/5c2b4f07/Serge-Aurier"
2023,"Nott'ham Forest","Premier League","Taiwo Awoniyi","NGA","FW","24",1997,15.6,143,223,64.1,1675,300,96,133,72.2,34,52,65.4,2,8,25,1,1.1,0.3,-0.1,10,6,2,0,12,"https://fbref.com/en/players/e5478b87/Taiwo-Awoniyi"
2023,"Nott'ham Forest","Premier League","André Ayew","GHA","FW,MF","32",1989,3.5,53,73,72.6,686,146,38,46,82.6,13,21,61.9,0,1,0,0,0,0,0,1,3,1,0,11,"https://fbref.com/en/players/5dbefa9d/Andre-Ayew"
2023,"Nott'ham Forest","Premier League","Giulian Biancone","FRA","DF","22",2000,0.2,15,21,71.4,253,126,6,7,85.7,8,10,80,1,3,33.3,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/de40e38c/Giulian-Biancone"
2023,"Nott'ham Forest","Premier League","Willy Boly","CIV","DF","31",1991,7.6,194,258,75.2,3706,1660,63,77,81.8,107,126,84.9,20,47,42.6,1,0.2,0.3,0.8,1,8,0,0,12,"https://fbref.com/en/players/a4ac4b8f/Willy-Boly"
2023,"Nott'ham Forest","Premier League","Cafú","POR","MF","29",1993,0.1,2,2,100,45,41,0,0,NA,2,2,100,0,0,NA,0,0,0,0,0,1,0,0,1,"https://fbref.com/en/players/85322440/Cafu"
2023,"Nott'ham Forest","Premier League","Jack Colback","ENG","MF","32",1989,5.5,119,143,83.2,1936,446,61,71,85.9,48,55,87.3,8,11,72.7,0,0.2,0.2,-0.2,2,12,3,1,16,"https://fbref.com/en/players/963a9201/Jack-Colback"
2023,"Nott'ham Forest","Premier League","Steve Cook","ENG","DF","31",1991,10.6,369,459,80.4,7884,2511,80,99,80.8,234,261,89.7,51,91,56,0,0.6,0.6,-0.6,3,18,2,1,19,"https://fbref.com/en/players/3e5e4e63/Steve-Cook"
2023,"Nott'ham Forest","Premier League","Danilo","BRA","MF","21",2001,10.8,148,235,63,2539,979,77,97,79.4,53,73,72.6,16,34,47.1,2,0.7,0.6,1.3,9,24,7,0,34,"https://fbref.com/en/players/a816dbfb/Danilo"
2023,"Nott'ham Forest","Premier League","Emmanuel Dennis","NGA","FW,MF","24",1997,8,124,183,67.8,1860,382,72,93,77.4,40,58,69,8,11,72.7,2,0.6,0.4,1.4,7,7,4,2,17,"https://fbref.com/en/players/2c44a35d/Emmanuel-Dennis"
2023,"Nott'ham Forest","Premier League","Felipe","BRA","DF","33",1989,15.8,411,568,72.4,7998,3250,154,187,82.4,198,240,82.5,50,112,44.6,1,0.9,0.8,0.1,7,17,2,0,22,"https://fbref.com/en/players/51a3c4c8/Felipe"
2023,"Nott'ham Forest","Premier League","Remo Freuler","SUI","MF","30",1992,24,664,836,79.4,9828,3216,371,429,86.5,238,285,83.5,30,66,45.5,0,0.8,0.7,-0.8,12,47,6,3,54,"https://fbref.com/en/players/98d2c2c4/Remo-Freuler"
2023,"Nott'ham Forest","Premier League","Morgan Gibbs-White","ENG","MF,FW","22",2000,33,659,1078,61.1,10717,3931,351,466,75.3,195,279,69.9,84,229,36.7,8,8.2,6.2,-0.2,66,70,40,5,131,"https://fbref.com/en/players/32f60ed8/Morgan-Gibbs-White"
2023,"Nott'ham Forest","Premier League","Dean Henderson","ENG","GK","25",1997,18,425,671,63.3,12543,8838,80,80,100,186,188,98.9,159,400,39.8,0,0,0,0,0,11,1,0,0,"https://fbref.com/en/players/e5a76dfe/Dean-Henderson"
2023,"Nott'ham Forest","Premier League","Wayne Hennessey","WAL","GK","35",1987,3,61,99,61.6,2134,1661,5,5,100,29,29,100,27,63,42.9,0,0,0,0,0,3,0,0,0,"https://fbref.com/en/players/76eca7e2/Wayne-Hennessey"
2023,"Nott'ham Forest","Premier League","Brennan Johnson","WAL","FW,MF","21",2001,32.6,291,505,57.6,4220,809,155,223,69.5,103,177,58.2,15,34,44.1,3,3.2,1.9,-0.2,28,12,18,6,30,"https://fbref.com/en/players/0cd31129/Brennan-Johnson"
2023,"Nott'ham Forest","Premier League","Cheikhou Kouyaté","SEN","MF","32",1989,9.8,185,246,75.2,2908,882,90,120,75,62,74,83.8,18,25,72,0,0.7,0.3,-0.7,7,13,2,0,19,"https://fbref.com/en/players/8d3c902d/Cheikhou-Kouyate"
2023,"Nott'ham Forest","Premier League","Jesse Lingard","ENG","FW,MF","29",1992,10.3,236,297,79.5,3558,897,121,137,88.3,88,104,84.6,14,28,50,0,0.7,0.5,-0.7,11,27,7,1,33,"https://fbref.com/en/players/810e3c74/Jesse-Lingard"
2023,"Nott'ham Forest","Premier League","Renan Lodi","BRA","DF","24",1998,24.6,583,877,66.5,10215,3529,272,323,84.2,242,339,71.4,57,162,35.2,1,1.2,1.3,-0.2,13,25,14,8,31,"https://fbref.com/en/players/ed9f7cfe/Renan-Lodi"
2023,"Nott'ham Forest","Premier League","Orel Mangala","BEL","MF","24",1998,17.2,411,514,80,6178,1807,223,256,87.1,153,183,83.6,22,42,52.4,1,0.4,0.5,0.6,3,35,3,0,43,"https://fbref.com/en/players/a572e291/Orel-Mangala"
2023,"Nott'ham Forest","Premier League","Scott McKenna","SCO","DF","25",1996,17.5,569,727,78.3,11331,4319,163,195,83.6,334,394,84.8,66,122,54.1,0,1,0.4,-1,8,35,3,1,35,"https://fbref.com/en/players/4e5a4cbc/Scott-McKenna"
2023,"Nott'ham Forest","Premier League","Alexander Mighten","ENG","FW","20",2002,0.1,1,1,100,11,0,1,1,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/10ec4169/Alexander-Mighten"
2023,"Nott'ham Forest","Premier League","Keylor Navas","CRC","GK","35",1986,17,306,534,57.3,10310,8282,29,29,100,136,137,99.3,141,363,38.8,0,0,0,0,0,7,0,0,1,"https://fbref.com/en/players/ecada4fc/Keylor-Navas"
2023,"Nott'ham Forest","Premier League","Moussa Niakhate","SEN","DF","26",1996,12.9,265,391,67.8,5245,2626,94,103,91.3,129,183,70.5,39,90,43.3,0,0.1,0.2,-0.1,1,16,0,0,15,"https://fbref.com/en/players/00242715/Moussa-Niakhate"
2023,"Nott'ham Forest","Premier League","Lewis O'Brien","ENG","MF","23",1998,6.5,166,214,77.6,2785,650,72,85,84.7,84,103,81.6,7,16,43.8,0,0.2,0.2,-0.2,4,19,3,0,21,"https://fbref.com/en/players/089667a5/Lewis-OBrien"
2023,"Nott'ham Forest","Premier League","Gustavo Scarpa","BRA","MF,FW","28",1994,2,51,78,65.4,1112,454,16,19,84.2,26,31,83.9,8,18,44.4,0,0,0,0,1,10,0,0,12,"https://fbref.com/en/players/2964fd20/Gustavo-Scarpa"
2023,"Nott'ham Forest","Premier League","Jonjo Shelvey","ENG","MF","30",1992,6,221,302,73.2,4761,1861,73,86,84.9,98,112,87.5,47,98,48,0,0.3,0.8,-0.3,6,37,8,2,34,"https://fbref.com/en/players/3727dd3c/Jonjo-Shelvey"
2023,"Nott'ham Forest","Premier League","Sam Surridge","ENG","FW","24",1998,3.6,40,81,49.4,551,168,25,45,55.6,13,24,54.2,1,3,33.3,0,0.1,0,-0.1,1,4,0,0,6,"https://fbref.com/en/players/b017b770/Sam-Surridge"
2023,"Nott'ham Forest","Premier League","Harry Toffolo","ENG","DF","26",1995,10.4,242,387,62.5,3806,1892,136,166,81.9,92,148,62.2,11,47,23.4,0,0.8,0.9,-0.8,5,14,7,4,29,"https://fbref.com/en/players/a105d46a/Harry-Toffolo"
2023,"Nott'ham Forest","Premier League","Neco Williams","WAL","DF","21",2001,20.9,533,840,63.5,9565,3461,254,307,82.7,196,286,68.5,68,177,38.4,0,1.4,1.2,-1.4,15,29,14,9,33,"https://fbref.com/en/players/dd323728/Neco-Williams"
2023,"Nott'ham Forest","Premier League","Chris Wood","NZL","FW","30",1991,4.1,43,71,60.6,581,139,26,43,60.5,14,22,63.6,1,2,50,0,0.2,0.1,-0.2,3,5,2,0,7,"https://fbref.com/en/players/4e9a0555/Chris-Wood"
