"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","Url"
2023,"Valencia","La Liga","Maxi Gómez","URU","FW","25",1996,1.2,0,3,0,0,2.5,0,0,NA,18.9,1,0,0,0.2,0.2,0.07,-0.2,-0.2,"https://fbref.com/en/players/4c2e9442/Maxi-Gomez"
2023,"Valencia","La Liga","Nicolás González","ESP","MF","20",2002,15.6,1,14,3,21.4,0.9,0.19,0.07,0.33,15.2,0,0,0,1.5,1.5,0.11,-0.5,-0.5,"https://fbref.com/en/players/2c56a792/Nicolas-Gonzalez"
2023,"Valencia","La Liga","Javier Guerra","ESP","MF","19",2003,6.7,1,15,6,40,2.23,0.89,0.07,0.17,20.8,0,0,0,0.9,0.9,0.06,0.1,0.1,"https://fbref.com/en/players/3828f130/Javier-Guerra"
2023,"Valencia","La Liga","Hugo Guillamón","ESP","MF","22",2000,18.1,1,3,1,33.3,0.17,0.06,0,0,22.7,0,1,1,1.1,0.3,0.1,-0.1,-0.3,"https://fbref.com/en/players/f7c12fbf/Hugo-Guillamon"
2023,"Valencia","La Liga","Justin Kluivert","NED","FW,MF","23",1999,16.1,6,43,15,34.9,2.67,0.93,0.12,0.33,18.1,2,1,1,6.6,5.9,0.14,-0.6,-0.9,"https://fbref.com/en/players/4c3a6744/Justin-Kluivert"
2023,"Valencia","La Liga","Toni Lato","ESP","DF,MF","24",1997,10.2,1,9,1,11.1,0.89,0.1,0.11,1,17.3,1,0,0,0.8,0.8,0.09,0.2,0.2,"https://fbref.com/en/players/8e088e04/Toni-Lato"
2023,"Valencia","La Liga","José Luis Gayà","ESP","DF","27",1995,30.1,1,22,8,36.4,0.73,0.27,0.05,0.13,23.8,2,0,1,1.9,1.1,0.05,-0.9,-0.1,"https://fbref.com/en/players/b05e2dbd/Jose-Luis-Gaya"
2023,"Valencia","La Liga","Giorgi Mamardashvili","GEO","GK","21",2000,38,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/d4b73232/Giorgi-Mamardashvili"
2023,"Valencia","La Liga","Maranhão","BRA","FW,MF","25",1996,5,1,17,2,11.8,3.42,0.4,0.06,0.5,14.6,0,0,0,1.5,1.3,0.08,-0.5,-0.3,"https://fbref.com/en/players/ae86d473/Maranhao"
2023,"Valencia","La Liga","Alberto Marí","ESP","FW,MF","21",2001,1,1,2,1,50,2.09,1.05,0.5,1,10.7,0,0,0,0.2,0.2,0.12,0.8,0.8,"https://fbref.com/en/players/44330c36/Alberto-Mari"
2023,"Valencia","La Liga","Ilaix Moriba","GUI","MF","19",2003,11.2,0,21,5,23.8,1.87,0.45,0,0,22.5,1,0,0,1.2,1.2,0.06,-1.2,-1.2,"https://fbref.com/en/players/f4c69aa6/Ilaix-Moriba"
2023,"Valencia","La Liga","Cristhian Mosquera","COL","DF","18",2004,1.6,0,2,0,0,1.24,0,0,NA,9.3,0,0,0,0.2,0.2,0.1,-0.2,-0.2,"https://fbref.com/en/players/dc1ce4f5/Cristhian-Mosquera"
2023,"Valencia","La Liga","Yunus Musah","USA","MF","19",2002,23.4,0,22,3,13.6,0.94,0.13,0,0,18.4,0,0,0,1.8,1.8,0.08,-1.8,-1.8,"https://fbref.com/en/players/b51b1b9c/Yunus-Musah"
2023,"Valencia","La Liga","Diego Noguerol","ESP","FW,MF","20",2002,5,3,12,8,66.7,2.42,1.61,0.25,0.38,10.5,0,0,0,3.5,3.5,0.3,-0.5,-0.5,"https://fbref.com/en/players/c487901c/Diego-Noguerol"
2023,"Valencia","La Liga","Cenk Özkacar","TUR","DF","21",2000,15.2,0,11,2,18.2,0.73,0.13,0,0,12.8,0,0,0,0.8,0.8,0.07,-0.8,-0.8,"https://fbref.com/en/players/9a93efc9/Cenk-Ozkacar"
2023,"Valencia","La Liga","Gabriel Paulista","BRA","DF","31",1990,16.7,1,14,2,14.3,0.84,0.12,0.07,0.5,17.4,0,0,0,0.7,0.7,0.05,0.3,0.3,"https://fbref.com/en/players/b7ca5c51/Gabriel-Paulista"
2023,"Valencia","La Liga","Francisco Perez","ESP","FW,MF","19",2002,1.6,0,1,0,0,0.64,0,0,NA,25,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/3d79a68c/Francisco-Perez"
2023,"Valencia","La Liga","Samuel","BRA","FW,MF","22",1999,32.1,6,96,33,34.4,2.99,1.03,0.06,0.18,17.9,0,0,0,7.8,7.7,0.08,-1.8,-1.7,"https://fbref.com/en/players/2a295d33/Samuel"
2023,"Valencia","La Liga","Carlos Soler","ESP","MF","25",1997,2.7,1,4,1,25,1.49,0.37,0,0,30,3,1,1,0.9,0.2,0.04,0.1,-0.2,"https://fbref.com/en/players/fed17f5a/Carlos-Soler"
2023,"Valencia","La Liga","Jesus Vazquez","ESP","DF,MF","19",2003,3.4,0,6,1,16.7,1.74,0.29,0,0,21,0,0,0,0.2,0.2,0.03,-0.2,-0.2,"https://fbref.com/en/players/106c142c/Jesus-Vazquez"
2023,"Valladolid","La Liga","Álvaro Aceves","ESP","GK","19",2003,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/be6faae0/Alvaro-Aceves"
2023,"Valladolid","La Liga","Álvaro Aguado","ESP","MF","26",1996,21,1,20,6,30,0.95,0.29,0.05,0.17,24.6,1,0,0,1,1,0.05,0,0,"https://fbref.com/en/players/014aa7bd/Alvaro-Aguado"
2023,"Valladolid","La Liga","Babatunde Akinsola","NGA","FW","19",2003,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/733aab44/Babatunde-Akinsola"
2023,"Valladolid","La Liga","Selim Amallah","MAR","MF,FW","25",1996,3,2,5,2,40,1.69,0.67,0.4,1,19.2,1,0,0,0.9,0.9,0.17,1.1,1.1,"https://fbref.com/en/players/00eba9c9/Selim-Amallah"
2023,"Valladolid","La Liga","Anuar","MAR","MF,FW","27",1995,2.3,1,3,1,33.3,1.29,0.43,0.33,1,13,0,0,0,0.3,0.3,0.12,0.7,0.7,"https://fbref.com/en/players/c93231dc/Anuar"
2023,"Valladolid","La Liga","Roberto Arroyo","ESP","MF","18",2003,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/6091cf45/Roberto-Arroyo"
2023,"Valladolid","La Liga","Sergio Asenjo","ESP","GK","33",1989,10,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/9f0ea33f/Sergio-Asenjo"
2023,"Valladolid","La Liga","Sergio Escudero","ESP","DF","32",1989,16,1,27,7,25.9,1.69,0.44,0.04,0.14,23.4,3,0,0,1.5,1.5,0.06,-0.5,-0.5,"https://fbref.com/en/players/b0616e3d/Sergio-Escudero"
2023,"Valladolid","La Liga","Zouhair Feddal","MAR","DF","33",1989,4.2,0,1,0,0,0.24,0,0,NA,3.5,0,0,0,0.2,0.2,0.2,-0.2,-0.2,"https://fbref.com/en/players/89151b16/Zouhair-Feddal"
2023,"Valladolid","La Liga","Joaquín Fernández","ESP","DF","26",1996,24,1,10,1,10,0.42,0.04,0.1,1,13.5,0,0,0,0.6,0.6,0.06,0.4,0.4,"https://fbref.com/en/players/b86a64b2/Joaquin-Fernandez"
2023,"Valladolid","La Liga","Iván Fresneda","ESP","DF","17",2004,19.4,0,4,0,0,0.21,0,0,NA,17.8,0,0,0,0.6,0.6,0.15,-0.6,-0.6,"https://fbref.com/en/players/29d0f2ac/Ivan-Fresneda"
2023,"Valladolid","La Liga","Sékou Gassama","SEN","FW","27",1995,0.4,0,2,0,0,5,0,0,NA,10.7,0,0,0,0.4,0.4,0.21,-0.4,-0.4,"https://fbref.com/en/players/475a738b/Sekou-Gassama"
2023,"Valladolid","La Liga","Sergi Guardiola","ESP","FW","31",1991,5.6,0,11,3,27.3,1.97,0.54,0,0,17.7,0,0,0,1,1,0.09,-1,-1,"https://fbref.com/en/players/32974271/Sergi-Guardiola"
2023,"Valladolid","La Liga","Martin Hongla","CMR","DF,MF","24",1998,14.5,0,1,0,0,0.07,0,0,NA,33.5,0,0,0,0,0,0.03,0,0,"https://fbref.com/en/players/b85bf253/Martin-Hongla"
2023,"Valladolid","La Liga","Kenedy","BRA","FW,DF","26",1996,3.1,0,6,3,50,1.96,0.98,0,0,21.2,0,0,0,0.5,0.5,0.09,-0.5,-0.5,"https://fbref.com/en/players/5eebbfdf/Kenedy"
2023,"Valladolid","La Liga","Cyle Larin","CAN","FW","27",1995,16.3,8,49,17,34.7,3,1.04,0.12,0.35,14.1,0,2,2,7.5,5.9,0.12,0.5,0.1,"https://fbref.com/en/players/e7af9060/Cyle-Larin"
2023,"Valladolid","La Liga","Sergio León","ESP","FW","33",1989,14.8,6,26,15,57.7,1.75,1.01,0.19,0.33,16.3,0,1,2,3.9,2.3,0.09,2.1,2.7,"https://fbref.com/en/players/0a0cc13c/Sergio-Leon"
2023,"Valladolid","La Liga","Darwin Machís","VEN","FW","29",1993,6.7,0,19,6,31.6,2.85,0.9,0,0,18.7,0,0,0,1.1,1.1,0.06,-1.1,-1.1,"https://fbref.com/en/players/ed6ea4d9/Darwin-Machis"
2023,"Valladolid","La Liga","Mickael Malsa","MTQ","MF","26",1995,0.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/bbc19252/Mickael-Malsa"
2023,"Valladolid","La Liga","Jordi Masip","ESP","GK","33",1989,27.9,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/8fae77ea/Jordi-Masip"
2023,"Valladolid","La Liga","Roque Mesa","ESP","MF","33",1989,18,2,26,10,38.5,1.45,0.56,0.08,0.2,26.5,0,0,0,1.4,1.4,0.05,0.6,0.6,"https://fbref.com/en/players/7c4243d4/Roque-Mesa"
2023,"Valladolid","La Liga","Monchu","ESP","MF","22",1999,22.6,3,39,10,25.6,1.73,0.44,0.08,0.3,24.4,9,0,0,2.5,2.5,0.06,0.5,0.5,"https://fbref.com/en/players/8ac501f5/Monchu"
2023,"Valladolid","La Liga","Juanjo Narváez","COL","MF,FW","27",1995,1.6,0,3,0,0,1.82,0,0,NA,10.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,"https://fbref.com/en/players/485e4939/Juanjo-Narvaez"
2023,"Valladolid","La Liga","Lucas Olaza","URU","DF","28",1994,16.6,0,5,2,40,0.3,0.12,0,0,26.4,2,0,0,0.4,0.4,0.08,-0.4,-0.4,"https://fbref.com/en/players/4cee5954/Lucas-Olaza"
2023,"Valladolid","La Liga","Lucas Oliveira Rosa","BRA","DF","22",2000,10.3,0,6,1,16.7,0.58,0.1,0,0,18.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,"https://fbref.com/en/players/5132b92c/Lucas-Oliveira-Rosa"
2023,"Valladolid","La Liga","Kike Pérez","ESP","MF","25",1997,25.6,1,46,10,21.7,1.79,0.39,0.02,0.1,22.6,1,0,0,2.3,2.3,0.05,-1.3,-1.3,"https://fbref.com/en/players/237a3851/Kike-Perez"
2023,"Valladolid","La Liga","Luis Pérez","ESP","DF","27",1995,13.5,0,4,0,0,0.3,0,0,NA,27.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/b7c04927/Luis-Perez"
2023,"Valladolid","La Liga","Óscar Plano","ESP","FW,MF","31",1991,22.6,1,30,10,33.3,1.32,0.44,0.03,0.1,17.3,0,0,0,2.8,2.8,0.09,-1.8,-1.8,"https://fbref.com/en/players/7c388b20/Oscar-Plano"
2023,"Valladolid","La Liga","Gonzalo Plata","ECU","FW","21",2000,25.6,1,37,13,35.1,1.45,0.51,0.03,0.08,17.5,1,0,0,3.7,3.7,0.1,-2.7,-2.7,"https://fbref.com/en/players/54bcdeb0/Gonzalo-Plata"
2023,"Valladolid","La Liga","Manuel Pozo","ESP","FW","20",2001,0.2,0,1,0,0,4.74,0,0,NA,20.1,0,0,0,0.1,0.1,0.1,-0.1,-0.1,"https://fbref.com/en/players/35440884/Manuel-Pozo"
2023,"Valladolid","La Liga","Iván Sánchez","ESP","MF,FW","29",1992,12.8,1,17,7,41.2,1.33,0.55,0.06,0.14,22.6,0,0,0,0.8,0.8,0.05,0.2,0.2,"https://fbref.com/en/players/70107d4d/Ivan-Sanchez"
2023,"Valladolid","La Liga","Javi Sánchez","ESP","DF","25",1997,26.6,1,9,2,22.2,0.34,0.08,0.11,0.5,17.9,1,0,0,0.7,0.7,0.08,0.3,0.3,"https://fbref.com/en/players/60359288/Javi-Sanchez"
2023,"Valladolid","La Liga","David Torres","ESP","DF","19",2003,4.3,0,1,0,0,0.23,0,0,NA,4.8,0,0,0,0.5,0.5,0.54,-0.5,-0.5,"https://fbref.com/en/players/381dbcfc/David-Torres"
2023,"Valladolid","La Liga","Toni Villa","ESP","MF","27",1995,1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/636eae97/Toni-Villa"
2023,"Valladolid","La Liga","Shon Weissman","ISR","FW","26",1996,8.3,1,18,7,38.9,2.17,0.84,0.06,0.14,12.8,0,0,0,2.3,2.3,0.13,-1.3,-1.3,"https://fbref.com/en/players/379dc075/Shon-Weissman"
2023,"Valladolid","La Liga","Jawad El Yamiq","MAR","DF","30",1992,17.9,1,17,4,23.5,0.95,0.22,0.06,0.25,20.2,0,0,0,1.1,1.1,0.07,-0.1,-0.1,"https://fbref.com/en/players/f6f6b6e8/Jawad-El-Yamiq"
2023,"Villarreal","La Liga","Raúl Albiol","ESP","DF","36",1985,23.5,0,2,1,50,0.08,0.04,0,0,25.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/4bd414c1/Raul-Albiol"
2023,"Villarreal","La Liga","Alex Baena","ESP","MF,FW","21",2001,21.6,6,62,22,35.5,2.87,1.02,0.1,0.27,22.6,3,0,0,3.9,3.9,0.06,2.1,2.1,"https://fbref.com/en/players/518f2234/Alex-Baena"
2023,"Villarreal","La Liga","Étienne Capoue","FRA","MF","34",1988,21.7,3,26,12,46.2,1.2,0.55,0.12,0.25,20.9,1,0,0,2.6,2.6,0.11,0.4,0.4,"https://fbref.com/en/players/5acc4a10/Etienne-Capoue"
2023,"Villarreal","La Liga","Samuel Chukwueze","NGA","FW,MF","23",1999,26,6,60,17,28.3,2.31,0.65,0.1,0.35,17.4,0,0,0,6.5,6.5,0.11,-0.5,-0.5,"https://fbref.com/en/players/b8a642fc/Samuel-Chukwueze"
2023,"Villarreal","La Liga","Diego Collado","ESP","FW","21",2001,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/b3f62bfc/Diego-Collado"
2023,"Villarreal","La Liga","Francis Coquelin","FRA","MF","31",1991,8.3,1,7,1,14.3,0.84,0.12,0.14,1,15.5,0,0,0,1,1,0.14,0,0,"https://fbref.com/en/players/a6951bf8/Francis-Coquelin"
2023,"Villarreal","La Liga","Jorge Cuenca","ESP","DF","22",1999,5.6,0,4,0,0,0.71,0,0,NA,10.9,0,0,0,0.4,0.4,0.11,-0.4,-0.4,"https://fbref.com/en/players/0abc51f2/Jorge-Cuenca"
2023,"Villarreal","La Liga","Arnaut Danjuma","NED","FW","25",1997,5.3,2,11,4,36.4,2.07,0.75,0.09,0.25,16.7,0,1,1,2.7,1.9,0.17,-0.7,-0.9,"https://fbref.com/en/players/f08490a6/Arnaut-Danjuma"
2023,"Villarreal","La Liga","Alberto Del Moral","ESP","MF","22",2000,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/84a85b48/Alberto-Del-Moral"
2023,"Villarreal","La Liga","Mamadou Fall","SEN","DF","19",2002,0.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/805a2a11/Mamadou-Fall"
2023,"Villarreal","La Liga","Kiko Femenía","ESP","DF","31",1991,12.6,0,2,0,0,0.16,0,0,NA,23.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/e5d01ecf/Kiko-Femenia"
2023,"Villarreal","La Liga","Juan Foyth","ARG","DF","24",1998,21.8,1,14,4,28.6,0.64,0.18,0.07,0.25,13.7,0,0,0,1.1,1.1,0.08,-0.1,-0.1,"https://fbref.com/en/players/6c7762c3/Juan-Foyth"
2023,"Villarreal","La Liga","Haissem Hassan","FRA","FW,MF","20",2002,0.6,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/e0979e74/Haissem-Hassan"
2023,"Villarreal","La Liga","Nicolas Jackson","SEN","FW","21",2001,17.8,12,41,23,56.1,2.31,1.3,0.29,0.52,13.4,0,0,0,8,8,0.2,4,4,"https://fbref.com/en/players/9c36ed83/Nicolas-Jackson"
2023,"Villarreal","La Liga","Filip Jørgensen","DEN","GK","20",2002,2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/0107757e/Filip-Jorgensen"
2023,"Villarreal","La Liga","Giovani Lo Celso","ARG","MF,FW","26",1996,12.5,2,30,7,23.3,2.4,0.56,0.07,0.29,19.8,3,0,0,2.5,2.5,0.08,-0.5,-0.5,"https://fbref.com/en/players/d7553721/Giovani-Lo-Celso"
2023,"Villarreal","La Liga","José Luis Morales","ESP","FW,MF","35",1987,13.5,7,41,21,51.2,3.05,1.56,0.17,0.33,14.7,0,0,0,6.5,6.5,0.17,0.5,0.5,"https://fbref.com/en/players/4a478107/Jose-Luis-Morales"
2023,"Villarreal","La Liga","Aïssa Mandi","ALG","DF","30",1991,16.2,0,2,2,100,0.12,0.12,0,0,19.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/fbd6378b/Aissa-Mandi"
2023,"Villarreal","La Liga","Johan Mojica","COL","DF","29",1992,7.1,0,2,1,50,0.28,0.14,0,0,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/608f2092/Johan-Mojica"
2023,"Villarreal","La Liga","Alberto Moreno","ESP","DF","30",1992,14.4,0,15,3,20,1.04,0.21,0,0,20.7,2,0,0,0.9,0.9,0.06,-0.9,-0.9,"https://fbref.com/en/players/11b9265b/Alberto-Moreno"
2023,"Villarreal","La Liga","Gerard Moreno","ESP","FW","30",1992,13.7,7,41,19,46.3,3,1.39,0.15,0.32,15.8,0,1,2,8.7,7.2,0.18,-1.7,-1.2,"https://fbref.com/en/players/81f0781e/Gerard-Moreno"
2023,"Villarreal","La Liga","Manu Morlanes","ESP","MF","23",1999,1.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/a0255c67/Manu-Morlanes"
2023,"Villarreal","La Liga","Fernando Niño","ESP","MF,FW","21",2000,0.2,0,1,0,0,4.09,0,0,NA,11.9,0,0,0,0.1,0.1,0.08,-0.1,-0.1,"https://fbref.com/en/players/81d5c497/Fernando-Nino"
2023,"Villarreal","La Liga","Daniel Parejo","ESP","MF","33",1989,36.5,3,26,8,30.8,0.71,0.22,0.04,0.13,27.9,12,2,4,4.7,1.3,0.05,-1.7,-0.3,"https://fbref.com/en/players/7460ca0d/Daniel-Parejo"
2023,"Villarreal","La Liga","Pascu","ESP","DF,FW","19",2003,0.1,1,1,1,100,9,9,1,1,18,0,0,0,0.1,0.1,0.14,0.9,0.9,"https://fbref.com/en/players/a2d9cf74/Pascu"
2023,"Villarreal","La Liga","Alfonso Pedraza","ESP","DF","26",1996,18.1,0,26,10,38.5,1.43,0.55,0,0,18.4,0,0,0,1.2,1.2,0.05,-1.2,-1.2,"https://fbref.com/en/players/63f04c6c/Alfonso-Pedraza"
2023,"Villarreal","La Liga","Yeremi Pino","ESP","FW,MF","19",2002,27.2,4,50,19,38,1.84,0.7,0.08,0.21,13.2,0,0,0,8,8,0.16,-4,-4,"https://fbref.com/en/players/540ec57b/Yeremi-Pino"
2023,"Villarreal","La Liga","Pepe Reina","ESP","GK","39",1982,22,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/e358587b/Pepe-Reina"
2023,"Villarreal","La Liga","Gerónimo Rulli","ARG","GK","30",1992,14,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/625c144a/Geronimo-Rulli"
2023,"Villarreal","La Liga","Ramón Terrats","ESP","MF","21",2000,9.1,1,15,6,40,1.65,0.66,0.07,0.17,24.3,0,0,0,0.9,0.9,0.06,0.1,0.1,"https://fbref.com/en/players/f36016a5/Ramon-Terrats"
2023,"Villarreal","La Liga","Pau Torres","ESP","DF","25",1997,33.9,1,12,5,41.7,0.35,0.15,0.08,0.2,9.5,0,0,0,2.4,2.4,0.2,-1.4,-1.4,"https://fbref.com/en/players/532e1e4f/Pau-Torres"
2023,"Villarreal","La Liga","Manu Trigueros","ESP","MF","30",1991,9.2,0,8,2,25,0.87,0.22,0,0,24.4,1,0,0,0.4,0.4,0.05,-0.4,-0.4,"https://fbref.com/en/players/963829d0/Manu-Trigueros"
2023,"Werder Bremen","Bundesliga","Felix Agu","GER","DF,FW","22",1999,0.5,0,1,0,0,1.84,0,0,NA,15.9,0,0,0,0,0,0.04,0,0,"https://fbref.com/en/players/cb6d81b3/Felix-Agu"
2023,"Werder Bremen","Bundesliga","Leonardo Bittencourt","GER","MF,DF","28",1993,18.1,3,25,9,36,1.38,0.5,0.12,0.33,22.3,2,0,0,1.4,1.4,0.05,1.6,1.6,"https://fbref.com/en/players/dc62fbee/Leonardo-Bittencourt"
2023,"Werder Bremen","Bundesliga","Lee Buchanan","ENG","DF,FW","21",2001,5.2,1,5,1,20,0.95,0.19,0.2,1,22.1,0,0,0,0.3,0.3,0.06,0.7,0.7,"https://fbref.com/en/players/45e95f21/Lee-Buchanan"
2023,"Werder Bremen","Bundesliga","Oliver Burke","SCO","FW,MF","25",1997,3,2,8,5,62.5,2.69,1.68,0.25,0.4,14,0,0,0,1,1,0.13,1,1,"https://fbref.com/en/players/f631c17f/Oliver-Burke"
2023,"Werder Bremen","Bundesliga","Fabio Chiarodia","ITA","DF","17",2005,0.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/48780156/Fabio-Chiarodia"
2023,"Werder Bremen","Bundesliga","Eren Dinkçi","GER","FW,MF","20",2001,2.6,0,6,0,0,2.34,0,0,NA,15.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,"https://fbref.com/en/players/4ccd8957/Eren-Dinkci"
2023,"Werder Bremen","Bundesliga","Marvin Ducksch","GER","FW","28",1994,31.7,12,94,43,45.7,2.97,1.36,0.13,0.28,19.1,14,0,1,11.3,10.5,0.11,0.7,1.5,"https://fbref.com/en/players/638a4d71/Marvin-Ducksch"
2023,"Werder Bremen","Bundesliga","Marco Friedl","AUT","DF","24",1998,28.8,0,6,1,16.7,0.21,0.03,0,0,20.8,0,0,0,0.5,0.5,0.09,-0.5,-0.5,"https://fbref.com/en/players/f86ad3f5/Marco-Friedl"
2023,"Werder Bremen","Bundesliga","Niclas Füllkrug","GER","FW","29",1993,27.5,16,74,32,43.2,2.69,1.16,0.15,0.34,16,0,5,5,12.8,8.6,0.12,3.2,2.4,"https://fbref.com/en/players/4f16405e/Niclas-Fullkrug"
2023,"Werder Bremen","Bundesliga","Christian Groß","GER","MF","33",1989,21,1,5,1,20,0.24,0.05,0.2,1,26,0,0,0,0.2,0.2,0.03,0.8,0.8,"https://fbref.com/en/players/14a7af33/Christian-Gross"
2023,"Werder Bremen","Bundesliga","Ilia Gruev","BUL","MF","22",2000,17.6,0,6,1,16.7,0.34,0.06,0,0,22.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,"https://fbref.com/en/players/1fc4f3d1/Ilia-Gruev"
2023,"Werder Bremen","Bundesliga","Anthony Jung","GER","DF,FW","30",1991,29.1,2,17,6,35.3,0.58,0.21,0.12,0.33,17,0,0,0,1.3,1.3,0.08,0.7,0.7,"https://fbref.com/en/players/de838f86/Anthony-Jung"
2023,"Werder Bremen","Bundesliga","Jean-Manuel Mbom","GER","MF","22",2000,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/1a5d7cb9/Jean-Manuel-Mbom"
2023,"Werder Bremen","Bundesliga","Jiří Pavlenka","CZE","GK","30",1992,32.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/0a1cb833/Jiri-Pavlenka"
2023,"Werder Bremen","Bundesliga","Maximilian Philipp","GER","FW,MF","28",1994,4.9,1,11,3,27.3,2.24,0.61,0.09,0.33,16,0,0,0,2,2,0.18,-1,-1,"https://fbref.com/en/players/061e8e23/Maximilian-Philipp"
2023,"Werder Bremen","Bundesliga","Amos Pieper","GER","DF","24",1998,21.7,2,11,4,36.4,0.51,0.18,0.18,0.5,13,0,0,0,0.7,0.7,0.07,1.3,1.3,"https://fbref.com/en/players/526ea7cc/Amos-Pieper"
2023,"Werder Bremen","Bundesliga","Nicolai Rapp","GER","MF,DF","25",1996,0.8,0,1,0,0,1.27,0,0,NA,12.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1,"https://fbref.com/en/players/c8b3a472/Nicolai-Rapp"
2023,"Werder Bremen","Bundesliga","Dikeni Salifou","TOG","MF","19",2003,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/e1830c52/Dikeni-Salifou"
2023,"Werder Bremen","Bundesliga","Romano Schmid","AUT","MF,FW","22",2000,16.9,1,18,3,16.7,1.07,0.18,0.06,0.33,21.4,0,0,0,1.5,1.5,0.08,-0.5,-0.5,"https://fbref.com/en/players/220ace7e/Romano-Schmid"
2023,"Werder Bremen","Bundesliga","Niklas Schmidt","GER","MF","24",1998,12.1,3,21,9,42.9,1.74,0.75,0.14,0.33,21.3,2,0,0,1.6,1.6,0.08,1.4,1.4,"https://fbref.com/en/players/b9ae8560/Niklas-Schmidt"
2023,"Werder Bremen","Bundesliga","Jens Stage","DEN","MF","25",1996,20.6,3,19,7,36.8,0.92,0.34,0.16,0.43,12.5,0,0,0,3.1,3.1,0.16,-0.1,-0.1,"https://fbref.com/en/players/1fffae99/Jens-Stage"
2023,"Werder Bremen","Bundesliga","Niklas Stark","GER","DF","27",1995,23.1,0,3,1,33.3,0.13,0.04,0,0,10.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2,"https://fbref.com/en/players/aad48be9/Niklas-Stark"
2023,"Werder Bremen","Bundesliga","Miloš Veljković","SRB","DF","26",1995,25.2,1,4,2,50,0.16,0.08,0.25,0.5,8.7,0,0,0,0.5,0.5,0.12,0.5,0.5,"https://fbref.com/en/players/a5ae8f8e/Milos-Veljkovic"
2023,"Werder Bremen","Bundesliga","Mitchell Weiser","GER","DF,FW","28",1994,28,2,28,8,28.6,1,0.29,0.07,0.25,17.9,0,0,0,2.6,2.6,0.09,-0.6,-0.6,"https://fbref.com/en/players/30c220c3/Mitchell-Weiser"
