URL,SCA_SCA,GCA_GCA
https://fbref.com/en/players/6763f716/Leny-Yoro,5.0,0.0
https://fbref.com/en/players/677da306/Ohis-Felix-Uduokhai,13.0,1.0
https://fbref.com/en/players/67ac5bb8/Gabriel-Dos-Santos,24.0,2.0
https://fbref.com/en/players/67f649be/Ionut-Radu,9.0,1.0
https://fbref.com/en/players/686cbe7d/Umar-Sadiq,7.0,0.0
https://fbref.com/en/players/688b96e3/Juan-Carlos,0.0,0.0
https://fbref.com/en/players/689c9cf4/Saidy-Janko,5.0,0.0
https://fbref.com/en/players/68a26d51/Pedro-Chirivella,50.0,3.0
https://fbref.com/en/players/68c720b5/Adam-Armstrong,24.0,2.0
https://fbref.com/en/players/68db6358/Daniel-Bentley,0.0,0.0
https://fbref.com/en/players/68dc0dac/Mohamed-Elyounoussi,41.0,4.0
https://fbref.com/en/players/691bef82/Daley-Blind,4.0,0.0
https://fbref.com/en/players/6928979a/Nicolo-Barella,121.0,13.0
https://fbref.com/en/players/69374ff5/Julian-Baumgartlinger,8.0,0.0
https://fbref.com/en/players/69384e5d/Neymar,105.0,16.0
https://fbref.com/en/players/697295b1/Pedro-Bigas,14.0,3.0
https://fbref.com/en/players/697dc00a/Bartol-Franjic,3.0,2.0
https://fbref.com/en/players/698f11e3/Moussa-Diarra,16.0,3.0
https://fbref.com/en/players/6992791d/Junior-Stanislas,4.0,0.0
https://fbref.com/en/players/6993927b/Florent-Ogier,11.0,3.0
https://fbref.com/en/players/699fb8db/Dominique-Heintz,8.0,1.0
https://fbref.com/en/players/69cbc8b6/Leandro-Cabrera,35.0,3.0
https://fbref.com/en/players/69fdb896/Flynn-Downes,13.0,0.0
https://fbref.com/en/players/6a52a6c6/Sidi-Sane,0.0,0.0
https://fbref.com/en/players/6a713852/Robert-Sanchez,2.0,0.0
https://fbref.com/en/players/6a827d8e/Youcef-Atal,31.0,2.0
https://fbref.com/en/players/6a8a7af8/Vinicius-Souza,33.0,3.0
https://fbref.com/en/players/6a99e0b1/Inaki-Williams,85.0,9.0
https://fbref.com/en/players/6a9e4913/Joaquin-Blazquez,0.0,0.0
https://fbref.com/en/players/6aa3e78b/Ryan-Sessegnon,23.0,2.0
https://fbref.com/en/players/6ad43f9a/Mateo-Joseph,0.0,0.0
https://fbref.com/en/players/6adbc307/Jack-Stephens,10.0,1.0
https://fbref.com/en/players/6af30900/Tyronne-Ebuehi,29.0,4.0
https://fbref.com/en/players/6afaebf2/Bryan-Mbeumo,97.0,15.0
https://fbref.com/en/players/6b21b7b5/Reinier,19.0,2.0
https://fbref.com/en/players/6b4436ba/Zinedine-Ould-Khaled,1.0,0.0
https://fbref.com/en/players/6b47c5db/Wilfred-Ndidi,12.0,2.0
https://fbref.com/en/players/6b5ea2f4/Gorka-Guruzeta,39.0,2.0
https://fbref.com/en/players/6b5edd5d/Valentin-Atangana-Edoa,5.0,0.0
https://fbref.com/en/players/6b625ac2/Illan-Meslier,4.0,0.0
https://fbref.com/en/players/6b635f5c/Ardian-Ismajli,11.0,0.0
https://fbref.com/en/players/6b6c793c/Tyrell-Malacia,19.0,0.0
https://fbref.com/en/players/6b8887c2/Steffen-Tigges,34.0,3.0
https://fbref.com/en/players/6b9960cf/Warren-Zaire-Emery,21.0,1.0
https://fbref.com/en/players/6bb2c084/Andre-Frank-Zambo-Anguissa,79.0,9.0
https://fbref.com/en/players/6bd5cd5d/Robin-Knoche,23.0,4.0
https://fbref.com/en/players/6bde367b/Teji-Savanier,130.0,11.0
https://fbref.com/en/players/6c203af0/Yves-Bissouma,29.0,1.0
https://fbref.com/en/players/6c4307ee/Tommaso-Cassandro,0.0,0.0
https://fbref.com/en/players/6c4776b1/Jeremias-Ledesma,10.0,1.0
https://fbref.com/en/players/6c731625/Silvere-Ganvoula-MBoussy,11.0,0.0
https://fbref.com/en/players/6c7762c3/Juan-Foyth,29.0,2.0
https://fbref.com/en/players/6c811eb7/Carles-Alena,44.0,4.0
https://fbref.com/en/players/6ca5ec4b/Alex-Iwobi,120.0,9.0
https://fbref.com/en/players/6caffe81/Enzo-Barrenechea,1.0,0.0
https://fbref.com/en/players/6cc97b6a/Alberto-Grassi,13.0,1.0
https://fbref.com/en/players/6ce1f46f/Toni-Kroos,103.0,6.0
https://fbref.com/en/players/6ce43701/Youssoufa-Moukoko,29.0,7.0
https://fbref.com/en/players/6d0fe035/Mouhamadou-Diarra,59.0,7.0
https://fbref.com/en/players/6d5701f2/Yerry-Mina,8.0,1.0
https://fbref.com/en/players/6d7ede84/Remy-Dugimont,5.0,1.0
https://fbref.com/en/players/6db116ec/Pablo-Duran,0.0,0.0
https://fbref.com/en/players/6de23ab0/Sinaly-Diomande,13.0,1.0
https://fbref.com/en/players/6dfd8f05/Romain-Perraud,38.0,5.0
https://fbref.com/en/players/6e058f06/Giacomo-Raspadori,43.0,3.0
https://fbref.com/en/players/6e17c802/Tolga-Cigerci,19.0,1.0
https://fbref.com/en/players/6e33125f/Kevin-Danso,41.0,5.0
https://fbref.com/en/players/6e4df551/Papu-Gomez,46.0,3.0
https://fbref.com/en/players/6e7f1353/Morgan-Sanson,48.0,5.0
https://fbref.com/en/players/6ea05ca7/Yanis-Massolin,1.0,0.0
https://fbref.com/en/players/6eaed4eb/Florian-Lejeune,20.0,1.0
https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma,17.0,1.0
https://fbref.com/en/players/6ecbddf6/Ruben-Vargas,31.0,4.0
https://fbref.com/en/players/6eee05f1/Berat-Djimsiti,10.0,4.0
https://fbref.com/en/players/6f1d7aa8/Tommaso-Barbieri,1.0,0.0
https://fbref.com/en/players/6f4c734d/Jose-Mari,13.0,0.0
https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen,12.0,1.0
https://fbref.com/en/players/6f5ec8bb/Facundo-Medina,46.0,6.0
https://fbref.com/en/players/6f5f82c0/Andoni-Gorosabel,30.0,1.0
https://fbref.com/en/players/6f711f67/Chem-Campbell,2.0,0.0
https://fbref.com/en/players/6f7d826d/Douglas-Luiz,96.0,12.0
https://fbref.com/en/players/6f806d99/Enzo-Le-Fee,120.0,11.0
https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram,66.0,12.0
https://fbref.com/en/players/6fdac234/Jaka-Bijol,21.0,3.0
https://fbref.com/en/players/6fe90922/Ivan-Perisic,75.0,11.0
https://fbref.com/en/players/700783e7/Levi-Colwill,18.0,2.0
https://fbref.com/en/players/70107d4d/Ivan-Sanchez,42.0,2.0
https://fbref.com/en/players/705a1642/Reda-Belahyane,2.0,0.0
https://fbref.com/en/players/706a60e1/Myziane-Maolida,4.0,0.0
https://fbref.com/en/players/707b98f1/Valentin-Carboni,2.0,0.0
https://fbref.com/en/players/7091324a/Rafik-Guitane,0.0,0.0
https://fbref.com/en/players/70c52749/Birger-Meling,18.0,3.0
https://fbref.com/en/players/70d4c949/Jean-Matteo-Bahoya,4.0,0.0
https://fbref.com/en/players/70d74ece/Karim-Benzema,102.0,7.0
https://fbref.com/en/players/70dcf94d/Janik-Haberer,60.0,5.0
https://fbref.com/en/players/70f8e0bd/Dani-Rodriguez,54.0,10.0
https://fbref.com/en/players/71005acd/Diego-Valencia,1.0,0.0
https://fbref.com/en/players/7106f0a0/Mario-Suarez,0.0,0.0
https://fbref.com/en/players/7111d552/Vinicius-Junior,161.0,21.0
https://fbref.com/en/players/7120a04d/Tete,58.0,9.0
https://fbref.com/en/players/7155e3e1/Pape-Gueye,41.0,7.0
https://fbref.com/en/players/71c620d7/Mihailo-Ivanovic,0.0,0.0
https://fbref.com/en/players/71d10572/Bevic-Moussiti-Oko,18.0,0.0
https://fbref.com/en/players/71dc23da/Paolo-Ghiglione,19.0,3.0
https://fbref.com/en/players/71ec39ef/Lucas-Tousart,53.0,8.0
https://fbref.com/en/players/71ef519e/Matt-Ritchie,1.0,0.0
https://fbref.com/en/players/7226539b/Fran-Garcia,71.0,9.0
https://fbref.com/en/players/7242b495/Niko-Giesselmann,47.0,7.0
https://fbref.com/en/players/72984eee/Jordan-Larsson,11.0,0.0
https://fbref.com/en/players/72a84002/Fali,11.0,1.0
https://fbref.com/en/players/72c812f3/Idrissa-Gana-Gueye,51.0,3.0
https://fbref.com/en/players/72d4922b/Oliver-Zanden,4.0,0.0
https://fbref.com/en/players/72f87f25/Cristian-Volpato,6.0,1.0
https://fbref.com/en/players/73000a79/Daley-Sinkgraven,9.0,3.0
https://fbref.com/en/players/7304f3b1/Karamoko-Dembele,8.0,0.0
https://fbref.com/en/players/7314bba4/Shane-Duffy,0.0,0.0
https://fbref.com/en/players/73341ace/Bobby-Clark,0.0,0.0
https://fbref.com/en/players/733aab44/Babatunde-Akinsola,1.0,0.0
https://fbref.com/en/players/733f1a7d/Ben-Doak,0.0,0.0
https://fbref.com/en/players/73683fa9/Diego-Lopez,0.0,0.0
https://fbref.com/en/players/740f00ac/Vincent-Marchetti,52.0,9.0
https://fbref.com/en/players/741418c3/Alexis-Claude-Maurice,18.0,3.0
https://fbref.com/en/players/74419746/Samir-Handanovic,6.0,1.0
https://fbref.com/en/players/745ca0a3/Romain-Faivre,58.0,10.0
https://fbref.com/en/players/7460ca0d/Daniel-Parejo,113.0,11.0
https://fbref.com/en/players/74618572/Kaoru-Mitoma,108.0,15.0
https://fbref.com/en/players/7495aba7/Yanis-Cimignani,8.0,0.0
https://fbref.com/en/players/74b2cd7e/Angelo-Ogbonna,6.0,0.0
https://fbref.com/en/players/74d4cec6/Vitinha,11.0,1.0
https://fbref.com/en/players/74f2e748/Jeremie-Frimpong,103.0,16.0
https://fbref.com/en/players/75438a9a/Mattia-Viti,2.0,1.0
https://fbref.com/en/players/75645f0e/Borja-Iglesias,40.0,5.0
https://fbref.com/en/players/7587446d/Martin-Adeline,2.0,0.0
https://fbref.com/en/players/758dd7f0/Javier-Manquillo,1.0,1.0
https://fbref.com/en/players/759d8dd7/Santiago-Arzamendia,11.0,0.0
https://fbref.com/en/players/75a72a99/Ricardo-Pereira,15.0,1.0
https://fbref.com/en/players/75b86fb3/Alessandro-Bastoni,52.0,5.0
https://fbref.com/en/players/75e60d75/Ronaldo-Vieira,0.0,0.0
https://fbref.com/en/players/75f1ed80/Emmanuel-Agbadou,31.0,3.0
https://fbref.com/en/players/75f2c59f/Roberto-Pereyra,104.0,10.0
https://fbref.com/en/players/75fdd638/Degnand-Gnonto,50.0,7.0
https://fbref.com/en/players/76b2817e/Kingsley-Ehizibue,32.0,3.0
https://fbref.com/en/players/76c2a023/Samu-Costa,47.0,3.0
https://fbref.com/en/players/76eca7e2/Wayne-Hennessey,0.0,0.0
https://fbref.com/en/players/76fa965f/Philipp-Forster,44.0,8.0
https://fbref.com/en/players/76ff8d0d/Kristian-Thorstvedt,28.0,1.0
https://fbref.com/en/players/770d7eb8/Kenny-Lala,40.0,3.0
https://fbref.com/en/players/771a2cfe/Christian-Acella,0.0,0.0
https://fbref.com/en/players/778ccc44/Thomas-Kastanaras,2.0,0.0
https://fbref.com/en/players/779847d6/Nicolas-Pallois,10.0,0.0
https://fbref.com/en/players/779aa25c/Tony-Rolke,0.0,0.0
https://fbref.com/en/players/77cf6852/Emil-Krafth,0.0,0.0
https://fbref.com/en/players/77d6fd4d/Guglielmo-Vicario,6.0,0.0
https://fbref.com/en/players/77d7c96f/Kenny-Tete,49.0,12.0
https://fbref.com/en/players/77e84962/Thiago-Alcantara,41.0,2.0
https://fbref.com/en/players/780e3631/Matteo-Pessina,69.0,11.0
https://fbref.com/en/players/78e6bf2c/Brian-Bayeye,3.0,0.0
https://fbref.com/en/players/78f13530/Ola-Solbakken,16.0,2.0
https://fbref.com/en/players/79083382/Juan-Jesus,13.0,1.0
https://fbref.com/en/players/7909ffa4/Joris-Chotard,40.0,8.0
https://fbref.com/en/players/792ffa71/Tim-Lemperle,7.0,0.0
https://fbref.com/en/players/79300479/Martin-Odegaard,163.0,17.0
https://fbref.com/en/players/79370f8c/Kristijan-Bistrovic,10.0,0.0
https://fbref.com/en/players/79443529/Dusan-Vlahovic,45.0,7.0
https://fbref.com/en/players/7956236f/Emiliano-Martinez,5.0,0.0
https://fbref.com/en/players/796b1c41/Saif-Eddine-Khaoui,74.0,6.0
https://fbref.com/en/players/7978cbf0/Himad-Abdelli,69.0,3.0
https://fbref.com/en/players/79a793b7/Lilian-Raolisoa,6.0,0.0
https://fbref.com/en/players/79b0d6a0/Rui-Patricio,2.0,0.0
https://fbref.com/en/players/79b2399c/Pierrick-Capelle,33.0,5.0
https://fbref.com/en/players/79c0821a/Mateo-Kovacic,62.0,3.0
https://fbref.com/en/players/79c84d1c/Jarrod-Bowen,108.0,14.0
https://fbref.com/en/players/79c90e45/Pavel-Kaderabek,38.0,3.0
https://fbref.com/en/players/79ca3e23/Ondrej-Duda,42.0,5.0
https://fbref.com/en/players/79f2a5f5/Esteban-Saveljich,0.0,0.0
https://fbref.com/en/players/79f7302a/Kilian-Fischer,7.0,1.0
https://fbref.com/en/players/7a11550b/Joe-Gomez,18.0,1.0
https://fbref.com/en/players/7a1f2c08/Jairo-Riedewald,0.0,0.0
https://fbref.com/en/players/7a2e46a8/Alisson,3.0,2.0
https://fbref.com/en/players/7a3f8712/Theo-Trinker,0.0,0.0
https://fbref.com/en/players/7a42d0df/Florian-Sotoca,135.0,21.0
https://fbref.com/en/players/7aa8adfe/Alejandro-Garnacho,22.0,6.0
https://fbref.com/en/players/7aac47fe/Ermin-Bicakcic,1.0,0.0
https://fbref.com/en/players/7ae36711/Denso-Kasius,15.0,2.0
https://fbref.com/en/players/7af655fe/Francois-Mughe,0.0,0.0
https://fbref.com/en/players/7afb1573/Pepin,23.0,3.0
https://fbref.com/en/players/7b075c75/Adama-Soumaoro,7.0,1.0
https://fbref.com/en/players/7b082ec2/Maxime-Busi,19.0,1.0
https://fbref.com/en/players/7b4de647/Asmir-Begovic,0.0,0.0
https://fbref.com/en/players/7b5ab7f2/Bryan-Gil,30.0,7.0
https://fbref.com/en/players/7b5f516f/Francesco-Rossi,0.0,0.0
https://fbref.com/en/players/7b9a9e25/Arnaud-Nordin,63.0,10.0
https://fbref.com/en/players/7b9c2d84/Eduardo-Camavinga,72.0,5.0
https://fbref.com/en/players/7ba2eaa9/Pedro-Neto,41.0,6.0
https://fbref.com/en/players/7ba6d84e/David-de-Gea,5.0,0.0
https://fbref.com/en/players/7be7c08b/Mehdi-Puch-Herrantz,3.0,0.0
https://fbref.com/en/players/7bf9400b/Sepp-van-den-Berg,3.0,0.0
https://fbref.com/en/players/7c104bb7/Ademola-Lookman,87.0,12.0
https://fbref.com/en/players/7c2965bb/Rony-Lopes,94.0,8.0
https://fbref.com/en/players/7c363088/Aimar-Oroz,77.0,11.0
https://fbref.com/en/players/7c388b20/Oscar-Plano,56.0,7.0
https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi,13.0,2.0
https://fbref.com/en/players/7c4243d4/Roque-Mesa,40.0,1.0
https://fbref.com/en/players/7c56da38/Christopher-Nkunku,98.0,14.0
https://fbref.com/en/players/7cd520e8/Iyenoma-Udogie,88.0,8.0
https://fbref.com/en/players/7cd6badb/Lars-Stindl,81.0,10.0
https://fbref.com/en/players/7cdda3bf/Gaetan-Laborde,86.0,13.0
https://fbref.com/en/players/7d08063d/Tino-Kadewere,12.0,0.0
https://fbref.com/en/players/7d31f1cb/Kenneth-Schmidt,3.0,0.0
https://fbref.com/en/players/7d3cbc67/Mehdi-Leris,50.0,4.0
https://fbref.com/en/players/7d3dfdfd/Ousmane-Camara,1.0,0.0
https://fbref.com/en/players/7d3e7da6/Sven-Ulreich,0.0,0.0
https://fbref.com/en/players/7d450ed3/David-Raum,57.0,3.0
https://fbref.com/en/players/7d704e92/Jackson-Porozo,9.0,0.0
https://fbref.com/en/players/7d937aa1/Antonin-Bobichon,2.0,0.0
https://fbref.com/en/players/7d9397f8/Khephren-Thuram,84.0,7.0
https://fbref.com/en/players/7dcf86f6/Iago-Aspas,141.0,8.0
https://fbref.com/en/players/7dfbba27/Mathias-Autret,54.0,7.0
https://fbref.com/en/players/7e12a98d/Maxim-Leitsch,5.0,1.0
https://fbref.com/en/players/7e3e825e/Brandon-Baiye,2.0,0.0
https://fbref.com/en/players/7e82a78f/Florent-Mollet,63.0,3.0
https://fbref.com/en/players/7e98cff1/Miguel-Gutierrez,55.0,8.0
https://fbref.com/en/players/7eb97a8e/Nicola-Sansone,31.0,7.0
https://fbref.com/en/players/7ec723b7/Eduardo-Quaresma,2.0,0.0
https://fbref.com/en/players/7ed08d5c/Josip-Stanisic,12.0,1.0
https://fbref.com/en/players/7ed4921e/William-Troost-Ekong,1.0,1.0
https://fbref.com/en/players/7edfbb8a/Fikayo-Tomori,23.0,2.0
https://fbref.com/en/players/7ef972c3/Flavius-Daniliuc,19.0,0.0
https://fbref.com/en/players/7f271d74/Wassim-Boullif,1.0,1.0
https://fbref.com/en/players/7f3b388c/Fabinho,55.0,8.0
https://fbref.com/en/players/7f41ee30/Remy-Riou,1.0,0.0
https://fbref.com/en/players/7f609bfc/Stefan-Posch,54.0,4.0
https://fbref.com/en/players/7f73bdf4/Niklas-Dorsch,8.0,0.0
https://fbref.com/en/players/7f783431/Enzo-Tchato,21.0,2.0
https://fbref.com/en/players/7f78ad23/Ricardo-Rodriguez,57.0,2.0
https://fbref.com/en/players/7f94982c/Ethan-Nwaneri,0.0,0.0
https://fbref.com/en/players/7f9c5d2d/Abner,8.0,1.0
https://fbref.com/en/players/7f9d956a/Tommaso-De-Nipoti,0.0,0.0
https://fbref.com/en/players/7fa4e703/Gio-Reyna,28.0,5.0
https://fbref.com/en/players/7fac99d4/Razvan-Marin,92.0,4.0
https://fbref.com/en/players/7fcc71d8/Daniel-Podence,69.0,3.0
https://fbref.com/en/players/7fe90ccd/Davide-Zappacosta,39.0,8.0
https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba,8.0,0.0
https://fbref.com/en/players/801831fe/Daniel-Maldini,22.0,0.0
https://fbref.com/en/players/80211dc5/Mamady-Diarra,1.0,0.0
https://fbref.com/en/players/803ae100/Harrison-Reed,74.0,7.0
https://fbref.com/en/players/80490d7f/Jhon-Lucumi,30.0,6.0
https://fbref.com/en/players/80556f08/Toma-Basic,13.0,0.0
https://fbref.com/en/players/8059806f/Luiz-Henrique,47.0,4.0
https://fbref.com/en/players/805a2a11/Mamadou-Fall,0.0,0.0
https://fbref.com/en/players/808d48f3/Jaume-Costa,58.0,4.0
https://fbref.com/en/players/809940aa/Dominick-Drexler,46.0,5.0
https://fbref.com/en/players/80f252f6/Dzenan-Pejcinovic,0.0,0.0
https://fbref.com/en/players/80f36c88/Sebastian-Rudy,23.0,2.0
https://fbref.com/en/players/8104e41e/Krepin-Diatta,68.0,7.0
https://fbref.com/en/players/810e3c74/Jesse-Lingard,25.0,2.0
https://fbref.com/en/players/810edef9/Derek-Mazou-Sacko,0.0,0.0
https://fbref.com/en/players/81442ecb/Marcos-Acuna,65.0,4.0
https://fbref.com/en/players/815c314f/Marc-Oliver-Kempf,27.0,0.0
https://fbref.com/en/players/817c6964/Rade-Krunic,41.0,6.0
https://fbref.com/en/players/819aa8e7/Ayoze-Perez,63.0,6.0
https://fbref.com/en/players/819b3158/Ilkay-Gundogan,90.0,17.0
https://fbref.com/en/players/81d5c497/Fernando-Nino,1.0,0.0
https://fbref.com/en/players/81f0781e/Gerard-Moreno,48.0,5.0
https://fbref.com/en/players/822d51d7/Youssouf-Fofana,78.0,11.0
https://fbref.com/en/players/822ed0ec/Valentin-Gendrey,49.0,4.0
https://fbref.com/en/players/82464ce3/Salis-Abdul-Samed,50.0,1.0
https://fbref.com/en/players/82518f62/Bruno-Guimaraes,110.0,12.0
https://fbref.com/en/players/82598b71/Nadir-Zortea,22.0,3.0
https://fbref.com/en/players/826e8b63/Philipp-Max,31.0,1.0
https://fbref.com/en/players/828657ff/Amadou-Onana,45.0,2.0
https://fbref.com/en/players/82927de4/Pablo-Fornals,57.0,3.0
https://fbref.com/en/players/8299e363/Halid-Sabanovic,3.0,0.0
https://fbref.com/en/players/829aa60c/Mathys-Tel,16.0,2.0
https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic,3.0,0.0
https://fbref.com/en/players/82ec26c1/Lamine-Yamal,0.0,0.0
https://fbref.com/en/players/82efe6fa/Roger-Ibanez,27.0,2.0
https://fbref.com/en/players/83299cc0/Azzedine-Ounahi,48.0,5.0
https://fbref.com/en/players/8332db56/Thomas-Delaine,23.0,4.0
https://fbref.com/en/players/834b5c4c/Matz-Sels,4.0,0.0
https://fbref.com/en/players/834d0be5/Lucas-Alario,8.0,2.0
https://fbref.com/en/players/836dc4a8/Kyliane-Dong,5.0,2.0
https://fbref.com/en/players/8397a50c/Tyrone-Mings,23.0,4.0
https://fbref.com/en/players/839c14e1/Cedric-Soares,5.0,0.0
https://fbref.com/en/players/83b9c48f/Jacek-Goralski,3.0,0.0
https://fbref.com/en/players/83d074ff/Alexis-Mac-Allister,106.0,8.0
https://fbref.com/en/players/83e1f40e/Luca-Pfeiffer,24.0,0.0
https://fbref.com/en/players/83f03b07/Noah-Fadiga,15.0,2.0
https://fbref.com/en/players/84399660/Juanmi,20.0,2.0
https://fbref.com/en/players/8449d35e/Vitaly-Janelt,47.0,4.0
https://fbref.com/en/players/8455ad90/Lee-Kangin,113.0,13.0
https://fbref.com/en/players/84594618/Filippo-Romagna,0.0,0.0
https://fbref.com/en/players/8499c713/Marlos-Moreno,0.0,0.0
https://fbref.com/en/players/84a85b48/Alberto-Del-Moral,0.0,0.0
https://fbref.com/en/players/852ddfb8/Gaston-Alvarez,16.0,1.0
https://fbref.com/en/players/85322440/Cafu,0.0,0.0
https://fbref.com/en/players/853b7c48/Agustin-Marchesin,2.0,0.0
https://fbref.com/en/players/854ee61a/Gregoire-Defrel,16.0,1.0
https://fbref.com/en/players/85613cf0/Arkadiusz-Milik,36.0,3.0
https://fbref.com/en/players/8577e60a/Mahdi-Camara,38.0,2.0
https://fbref.com/en/players/857a5abe/Stefan-Bell,17.0,3.0
https://fbref.com/en/players/8593f88c/Christian-Gunter,101.0,8.0
https://fbref.com/en/players/85a44ecc/Lassana-Coulibaly,56.0,10.0
https://fbref.com/en/players/85bed4ee/Rodri,58.0,8.0
https://fbref.com/en/players/85dace26/Alex-Collado,35.0,2.0
https://fbref.com/en/players/85f7d1be/Pierre-Kalulu,33.0,3.0
https://fbref.com/en/players/8608f269/Matis-Carvalho,0.0,0.0
https://fbref.com/en/players/861e0116/Kostas-Stafylidis,18.0,3.0
https://fbref.com/en/players/862a1c15/Miguel-Almiron,87.0,13.0
https://fbref.com/en/players/86383d0e/Martin-Satriano,32.0,3.0
https://fbref.com/en/players/863ff1ee/Simon-Terodde,57.0,5.0
https://fbref.com/en/players/864163f3/Donyell-Malen,80.0,14.0
https://fbref.com/en/players/8650af85/Gian-Marco-Ferrari,21.0,2.0
https://fbref.com/en/players/8652a85c/Lois-Openda,67.0,12.0
https://fbref.com/en/players/86574238/Kouadio-Kone,61.0,5.0
https://fbref.com/en/players/86695068/Dennis-Praet,14.0,0.0
https://fbref.com/en/players/867239d3/Paul-Pogba,8.0,1.0
https://fbref.com/en/players/868eaba0/Johan-Gastien,69.0,9.0
https://fbref.com/en/players/8696bc90/Munir-El-Haddadi,49.0,2.0
https://fbref.com/en/players/86a2ba20/Rominigue-Kouame,66.0,7.0
https://fbref.com/en/players/86a49468/Moussa-Soumano,10.0,1.0
https://fbref.com/en/players/86adbcc7/Mathias-Olesen,4.0,0.0
https://fbref.com/en/players/86c75897/Ivan-Ordets,22.0,2.0
https://fbref.com/en/players/86dd77d1/Kyle-Walker,25.0,3.0
https://fbref.com/en/players/86e119e0/Maximilian-Arnold,82.0,10.0
https://fbref.com/en/players/86e7deaf/Thiago-Silva,18.0,2.0
https://fbref.com/en/players/86ff856b/Lazaro,23.0,2.0
https://fbref.com/en/players/873619c6/Sergio-Camello,62.0,7.0
https://fbref.com/en/players/873ce3a2/Pape-Cheikh-Diop,1.0,0.0
https://fbref.com/en/players/87436846/Marvin-Schwabe,4.0,1.0
https://fbref.com/en/players/875d65d1/Mattia-Zanotti,1.0,0.0
https://fbref.com/en/players/8778c910/Manuel-Neuer,2.0,0.0
https://fbref.com/en/players/8779ddf8/Florian-Dietz,6.0,0.0
https://fbref.com/en/players/877bc844/Philipp-Hofmann,59.0,7.0
https://fbref.com/en/players/8790f988/Gianluca-Scamacca,24.0,1.0
https://fbref.com/en/players/87935cf3/Mamadou-Sakho,4.0,0.0
https://fbref.com/en/players/8794e251/Adrien-Rabiot,82.0,8.0
https://fbref.com/en/players/87966294/Owen-Bevan,0.0,0.0
https://fbref.com/en/players/87b498b0/Joan-Garcia,0.0,0.0
https://fbref.com/en/players/87d31635/Aiman-Maurer,13.0,1.0
https://fbref.com/en/players/87e9c7cd/Papa-Ndiaga-Yade,20.0,3.0
https://fbref.com/en/players/88050721/Unai-Lopez,48.0,3.0
https://fbref.com/en/players/881ef58c/Javier-Pastore,0.0,0.0
https://fbref.com/en/players/8827bf46/Gerson,12.0,1.0
https://fbref.com/en/players/8846a40f/Mathias-Pereira-Lage,28.0,3.0
https://fbref.com/en/players/886f9aac/Manor-Solomon,11.0,2.0
https://fbref.com/en/players/8872ed17/Paul-Seguin,21.0,3.0
https://fbref.com/en/players/88968486/Illia-Zabarnyi,1.0,0.0
https://fbref.com/en/players/88c4d190/Jeremy-Le-Douaron,46.0,6.0
https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt,23.0,0.0
https://fbref.com/en/players/88e357ef/Serge-Gnabry,88.0,14.0
https://fbref.com/en/players/88f130ed/Jean-Clair-Todibo,22.0,1.0
https://fbref.com/en/players/88f53b75/Niklas-Pyyhtia,3.0,1.0
https://fbref.com/en/players/890bc029/Jason-Mbock,1.0,0.0
https://fbref.com/en/players/89151b16/Zouhair-Feddal,4.0,0.0
https://fbref.com/en/players/892d5bb1/Riyad-Mahrez,116.0,21.0
https://fbref.com/en/players/89976232/Armando-Izzo,26.0,1.0
https://fbref.com/en/players/89ac64a6/Manuel-Akanji,23.0,0.0
https://fbref.com/en/players/89b3bc5e/Ibrahim-Maza,1.0,0.0
https://fbref.com/en/players/89f951b5/Ivan-Rakitic,66.0,6.0
https://fbref.com/en/players/8a3c1dc7/Rico-Henry,51.0,5.0
https://fbref.com/en/players/8a53d24b/Ike-Ugbo,11.0,1.0
https://fbref.com/en/players/8a6ab963/Andrey-Lunyov,0.0,0.0
https://fbref.com/en/players/8a6de8c7/Lameck-Banda,42.0,3.0
https://fbref.com/en/players/8a7ff278/Joel-Ward,22.0,1.0
https://fbref.com/en/players/8aae94b9/Mamadou-Mbaye,4.0,1.0
https://fbref.com/en/players/8aafd64f/Joao-Felix,60.0,6.0
https://fbref.com/en/players/8abd0c03/Marvin-Zeegelaar,5.0,0.0
https://fbref.com/en/players/8ac501f5/Monchu,73.0,5.0
https://fbref.com/en/players/8ac64b4e/Mohamed-Toure,2.0,0.0
https://fbref.com/en/players/8aec0537/Pascal-Gross,138.0,12.0
https://fbref.com/en/players/8b04d6c1/Pierre-Hojbjerg,97.0,14.0
https://fbref.com/en/players/8b298f56/Clement-Grenier,18.0,1.0
https://fbref.com/en/players/8b529245/Carlos-Vinicius,16.0,6.0
https://fbref.com/en/players/8b57ad2c/Joao-Gomes,14.0,2.0
https://fbref.com/en/players/8b609c34/Wilfried-Singo,45.0,4.0
https://fbref.com/en/players/8b66d9cc/Yann-Karamoh,22.0,3.0
https://fbref.com/en/players/8b6e0db2/Reece-Oxford,1.0,0.0
https://fbref.com/en/players/8b788c01/Anthony-Martial,28.0,5.0
https://fbref.com/en/players/8b8a56ce/Simon-Kjaer,5.0,0.0
