URL,MP_PLAYING,STARTS_PLAYING,MIN_PLAYING,GLS,AST,G+A,G_MINUS_PK,PK,PKATT,CRDY,CRDR,PRGC_PROGRESSION,PRGP_PROGRESSION,PRGR_PROGRESSION
https://fbref.com/en/players/d2416c2e/Yussuf-Poulsen,19,3,411,2,1,3,2,0,0,1,0,10.0,7.0,40.0
https://fbref.com/en/players/d2424d1b/Ben-Chilwell,23,15,1408,2,2,4,2,0,0,3,0,43.0,41.0,131.0
https://fbref.com/en/players/d248cd8f/Dayot-Upamecano,29,27,2348,0,1,1,0,0,0,6,1,31.0,169.0,7.0
https://fbref.com/en/players/d28339cb/Fabian-Bredlow,15,15,1350,0,0,0,0,0,0,2,0,0.0,0.0,0.0
https://fbref.com/en/players/d2c580ce/Yannik-Keitel,22,8,682,0,2,2,0,0,0,4,0,12.0,26.0,16.0
https://fbref.com/en/players/d328a254/Philip-Billing,36,34,2764,7,1,8,7,0,0,5,0,37.0,80.0,101.0
https://fbref.com/en/players/d3298c99/Daniele-Verde,25,11,998,3,0,3,2,1,1,1,0,18.0,42.0,57.0
https://fbref.com/en/players/d33c706e/Andy-Delort,26,15,1250,6,1,7,3,3,3,0,0,9.0,28.0,92.0
https://fbref.com/en/players/d38fdf53/Pervis-Estupinan,35,31,2675,1,5,6,1,0,0,4,0,91.0,157.0,183.0
https://fbref.com/en/players/d3aaad90/Stephan-El-Shaarawy,29,14,1523,7,2,9,7,0,0,3,0,58.0,66.0,136.0
https://fbref.com/en/players/d3ce0e89/Danny-Ward,26,26,2340,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/d3d77413/Muhammed-Damar,6,1,159,0,0,0,0,0,0,0,0,2.0,9.0,7.0
https://fbref.com/en/players/d3de9af0/Duvan-Zapata,25,16,1390,2,2,4,2,0,0,1,0,35.0,40.0,140.0
https://fbref.com/en/players/d44360be/Filippo-Bandinelli,35,28,2263,2,0,2,2,0,0,10,0,40.0,101.0,89.0
https://fbref.com/en/players/d4456fb3/Morten-Hjulmand,35,34,2962,0,4,4,0,0,0,9,1,9.0,159.0,16.0
https://fbref.com/en/players/d4535821/Adam-Marusic,33,31,2760,0,2,2,0,0,0,8,1,38.0,116.0,43.0
https://fbref.com/en/players/d4808594/Jon-Magunacelaya,2,0,65,0,0,0,0,0,0,0,0,2.0,0.0,3.0
https://fbref.com/en/players/d49f3e6b/Lucas-Boye,35,29,2462,7,2,9,7,0,1,7,1,58.0,63.0,160.0
https://fbref.com/en/players/d4a2533d/Josip-Brekalo,12,4,500,0,1,1,0,0,0,1,0,20.0,31.0,48.0
https://fbref.com/en/players/d4b73232/Giorgi-Mamardashvili,38,38,3420,0,0,0,0,0,0,3,0,0.0,2.0,0.0
https://fbref.com/en/players/d4c9725f/Theo-Hernandez,32,32,2771,4,3,7,3,1,1,7,0,108.0,128.0,146.0
https://fbref.com/en/players/d4d35152/Hugo-Magnetti,32,19,1688,1,2,3,1,0,0,2,0,32.0,70.0,27.0
https://fbref.com/en/players/d504b3e1/Jeff-Reine-Adelaide,20,4,569,0,1,1,0,0,0,1,0,30.0,52.0,33.0
https://fbref.com/en/players/d5326924/Amin-Sarr,13,6,537,1,1,2,1,0,0,0,0,12.0,9.0,47.0
https://fbref.com/en/players/d557d734/Matt-Doherty,14,7,685,1,0,1,1,0,0,0,0,16.0,20.0,58.0
https://fbref.com/en/players/d56543a0/Ryan-Fraser,8,3,313,0,0,0,0,0,0,1,0,8.0,9.0,23.0
https://fbref.com/en/players/d56b9520/Malo-Gusto,21,19,1595,0,1,1,0,0,0,1,0,66.0,82.0,147.0
https://fbref.com/en/players/d5d22a58/Gabriel-Gudmundsson,18,9,838,0,0,0,0,0,0,3,0,44.0,31.0,57.0
https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang,16,5,563,1,0,1,1,0,0,1,0,9.0,3.0,29.0
https://fbref.com/en/players/d5f2f82b/Marquinhos,33,30,2717,2,0,2,2,0,0,4,0,4.0,99.0,15.0
https://fbref.com/en/players/d60cf08d/Joao-Victor,13,9,842,0,1,1,0,0,0,5,0,17.0,40.0,14.0
https://fbref.com/en/players/d61759ec/Youba-Diarra,5,1,98,0,0,0,0,0,0,2,0,1.0,3.0,1.0
https://fbref.com/en/players/d637fc22/Rodrigo-Battaglia,15,8,686,0,0,0,0,0,0,5,0,3.0,19.0,3.0
https://fbref.com/en/players/d65cf468/Alessandro-Bianco,7,2,153,0,0,0,0,0,0,1,0,4.0,9.0,2.0
https://fbref.com/en/players/d6862409/Florian-Niederlechner,30,21,1691,5,1,6,5,0,0,3,0,10.0,29.0,79.0
https://fbref.com/en/players/d6e53a3a/Matthijs-de-Ligt,31,27,2403,3,1,4,3,0,0,4,0,17.0,143.0,14.0
https://fbref.com/en/players/d705ba44/Andrea-Belotti,31,11,1146,0,2,2,0,0,1,0,0,21.0,13.0,94.0
https://fbref.com/en/players/d70ce98e/Lionel-Messi,32,32,2837,16,16,32,16,0,0,0,0,114.0,300.0,220.0
https://fbref.com/en/players/d733aa38/Roberto-Torres,2,0,11,0,0,0,0,0,0,0,0,2.0,0.0,1.0
https://fbref.com/en/players/d7547531/Naatan-Skytta,2,0,23,0,0,0,0,0,0,0,0,1.0,3.0,2.0
https://fbref.com/en/players/d7553721/Giovani-Lo-Celso,22,14,1126,2,3,5,2,0,0,3,0,35.0,97.0,70.0
https://fbref.com/en/players/d75f3980/Jere-Uronen,17,12,976,0,1,1,0,0,0,2,0,12.0,45.0,31.0
https://fbref.com/en/players/d781d855/Alphonso-Davies,26,24,2042,1,4,5,1,0,0,0,0,117.0,133.0,158.0
https://fbref.com/en/players/d7918b13/Liam-Henderson,25,11,1007,0,1,1,0,0,0,9,0,11.0,38.0,38.0
https://fbref.com/en/players/d79a8c87/Rob-Holding,14,6,566,1,0,1,1,0,0,0,0,3.0,24.0,2.0
https://fbref.com/en/players/d7a35008/Nicola-Ravaglia,9,9,810,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/d7d32194/Mattia-Destro,17,6,572,1,0,1,1,0,0,3,0,4.0,4.0,20.0
https://fbref.com/en/players/d810c13b/Emanuel-Aiwum,23,17,1653,0,0,0,0,0,0,3,0,19.0,46.0,7.0
https://fbref.com/en/players/d82a310a/Justin-Diehl,2,0,17,0,0,0,0,0,0,0,0,0.0,0.0,1.0
https://fbref.com/en/players/d854c9d0/Fernando-Medrano,1,0,13,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/d85c238b/Mattia-Zaccagni,35,33,2770,10,6,16,9,1,1,9,0,118.0,76.0,282.0
https://fbref.com/en/players/d8712bf9/Bebe,4,0,60,0,0,0,0,0,0,1,0,5.0,1.0,10.0
https://fbref.com/en/players/d87e2cae/Willian-Jose,28,6,731,2,1,3,1,1,1,1,0,6.0,14.0,27.0
https://fbref.com/en/players/d8800a46/Petko-Hristov,9,4,365,0,0,0,0,0,0,0,0,2.0,8.0,3.0
https://fbref.com/en/players/d8931174/Harry-Maguire,16,8,767,0,0,0,0,0,0,4,0,8.0,26.0,4.0
https://fbref.com/en/players/d8c19a60/Ibrahim-Diakite,3,1,131,0,0,0,0,0,0,1,0,0.0,2.0,6.0
https://fbref.com/en/players/d9235a45/Diego-Marino,1,0,45,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/d93c2511/Scott-McTominay,24,10,1160,1,0,1,1,0,0,8,0,20.0,33.0,19.0
https://fbref.com/en/players/d9565625/Diogo-Dalot,26,24,2154,1,2,3,1,0,0,6,0,46.0,92.0,85.0
https://fbref.com/en/players/d9624b51/Federico-Ceccherini,22,18,1417,2,0,2,2,0,0,9,1,25.0,53.0,20.0
https://fbref.com/en/players/d9764034/Guillermo-Maripan,26,25,2157,3,0,3,3,0,0,6,1,6.0,68.0,0.0
https://fbref.com/en/players/d97f2e8d/Fabio-Depaoli,34,25,2309,2,2,4,2,0,0,8,0,30.0,76.0,82.0
https://fbref.com/en/players/d995ed27/Giacomo-Bonaventura,30,21,1911,5,1,6,5,0,0,4,1,64.0,102.0,91.0
https://fbref.com/en/players/d9ba39fc/Diego-Rico,20,18,1646,0,0,0,0,0,0,3,0,32.0,64.0,72.0
https://fbref.com/en/players/d9ebed1c/Filippo-Ranocchia,14,5,530,1,0,1,1,0,0,1,0,13.0,26.0,15.0
https://fbref.com/en/players/da011f18/Lewis-Hall,9,8,654,0,0,0,0,0,0,1,0,19.0,25.0,41.0
https://fbref.com/en/players/da052c14/Jordan-Ayew,38,31,2714,4,3,7,4,0,0,5,0,83.0,63.0,174.0
https://fbref.com/en/players/da27e268/Marc-Roca,32,29,2315,1,2,3,1,0,0,7,0,25.0,172.0,28.0
https://fbref.com/en/players/da5a981b/Jacopo-Sala,6,1,112,0,0,0,0,0,0,1,0,2.0,6.0,3.0
https://fbref.com/en/players/da76bab4/Valentin-Castellanos,35,33,2597,13,0,13,12,1,1,11,0,30.0,34.0,128.0
https://fbref.com/en/players/da7b447d/Davinson-Sanchez,18,8,858,0,0,0,0,0,0,1,0,5.0,35.0,4.0
https://fbref.com/en/players/da974c7b/Kalidou-Koulibaly,23,20,1800,2,1,3,2,0,0,7,1,10.0,81.0,4.0
https://fbref.com/en/players/daa4c94c/Antonio-Iervolino,1,0,5,0,0,0,0,0,0,0,0,0.0,2.0,2.0
https://fbref.com/en/players/dabb2827/Fernando,37,37,3285,0,0,0,0,0,0,3,0,0.0,0.0,0.0
https://fbref.com/en/players/dad4b285/Joel-Veltman,31,25,2188,1,1,2,1,0,0,6,0,43.0,153.0,49.0
https://fbref.com/en/players/db001fa9/Alfonso-Espino,36,35,3122,0,4,4,0,0,0,7,0,53.0,107.0,129.0
https://fbref.com/en/players/db092d3b/Ismael-Bennacer,28,24,2007,2,2,4,2,0,0,5,0,30.0,132.0,52.0
https://fbref.com/en/players/db3164e1/Gauthier-Gallon,30,30,2667,0,0,0,0,0,0,3,1,0.0,0.0,0.0
https://fbref.com/en/players/db401046/Koen-Casteels,34,34,3060,0,1,1,0,0,0,0,0,0.0,2.0,0.0
https://fbref.com/en/players/db4ed67b/Mahmoud-Dahoud,9,4,337,0,0,0,0,0,0,1,0,5.0,25.0,4.0
https://fbref.com/en/players/db7849ca/Franck-Honorat,33,29,2535,6,5,11,6,0,0,1,0,98.0,70.0,261.0
https://fbref.com/en/players/db87a2c4/Marcin-Bulka,2,2,180,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/db8f0eba/Adri-Embarba,30,18,1507,4,3,7,3,1,1,5,1,63.0,47.0,117.0
https://fbref.com/en/players/dbd3a428/Junya-Ito,35,34,2916,6,5,11,6,0,0,3,1,133.0,141.0,338.0
https://fbref.com/en/players/dbf053da/Jadon-Sancho,26,21,1686,6,3,9,6,0,0,0,0,88.0,76.0,173.0
https://fbref.com/en/players/dbfa4f16/Festy-Ebosele,17,4,411,0,1,1,0,0,0,4,0,27.0,17.0,22.0
https://fbref.com/en/players/dc1c2fce/Alex-Berenguer,37,26,2297,4,1,5,4,0,0,2,0,73.0,77.0,249.0
https://fbref.com/en/players/dc1ce4f5/Cristhian-Mosquera,3,1,145,0,0,0,0,0,0,0,0,0.0,1.0,1.0
https://fbref.com/en/players/dc29b608/Yvon-Mvogo,21,21,1812,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/dc366c36/Tomas-Koubek,11,11,990,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/dc3e663e/Jakub-Kiwior,24,22,1870,1,0,1,1,0,0,3,0,13.0,43.0,12.0
https://fbref.com/en/players/dc3fa3b5/Diego-Demme,7,2,146,0,0,0,0,0,0,0,0,3.0,16.0,1.0
https://fbref.com/en/players/dc4cae05/David-Brooks,6,2,173,0,0,0,0,0,0,1,0,5.0,11.0,10.0
https://fbref.com/en/players/dc62b55d/Matheus-Cunha,28,14,1342,2,2,4,2,0,0,3,0,22.0,21.0,62.0
https://fbref.com/en/players/dc62fbee/Leonardo-Bittencourt,25,22,1629,3,2,5,3,0,0,10,0,51.0,74.0,93.0
https://fbref.com/en/players/dc64b8b3/Liam-Cooper,18,16,1426,1,0,1,1,0,0,5,0,3.0,47.0,2.0
https://fbref.com/en/players/dc6f5bdd/Calum-Chambers,14,2,353,0,0,0,0,0,0,2,0,6.0,16.0,2.0
https://fbref.com/en/players/dc765618/Thorir-Johann-Helgason,12,2,222,0,0,0,0,0,0,0,0,2.0,2.0,5.0
https://fbref.com/en/players/dc7f8a28/Cole-Palmer,14,2,370,0,1,1,0,0,0,1,0,29.0,13.0,40.0
https://fbref.com/en/players/dcb38abe/Cyriel-Dessers,26,19,1587,6,1,7,6,0,1,3,0,21.0,27.0,110.0
https://fbref.com/en/players/dcfb17f4/Amine-Adli,26,16,1435,5,3,8,5,0,0,2,2,46.0,49.0,137.0
https://fbref.com/en/players/dd0daf32/Henrikh-Mkhitaryan,31,24,1986,3,2,5,3,0,0,4,0,48.0,133.0,74.0
https://fbref.com/en/players/dd211559/Gedeon-Kalulu,29,28,2438,0,4,4,0,0,0,6,0,58.0,106.0,82.0
https://fbref.com/en/players/dd2e62da/Finn-Ole-Becker,13,6,513,0,0,0,0,0,0,0,0,6.0,19.0,15.0
https://fbref.com/en/players/dd323728/Neco-Williams,31,20,1882,1,0,1,1,0,0,7,0,51.0,33.0,67.0
https://fbref.com/en/players/dd403465/Pablo-Galdames-Millan,13,10,734,1,2,3,1,0,0,2,0,5.0,33.0,17.0
https://fbref.com/en/players/dd549382/Deniz-Undav,22,6,628,5,0,5,5,0,0,2,0,12.0,10.0,40.0
https://fbref.com/en/players/dd5bbe0d/David-Colina,7,0,166,1,0,1,1,0,0,0,0,2.0,6.0,7.0
https://fbref.com/en/players/dd676a97/Noah-Weisshaupt,18,3,427,0,1,1,0,0,0,0,0,14.0,14.0,31.0
https://fbref.com/en/players/dd7febd8/Leonardo-Sernicola,32,27,2317,2,2,4,2,0,0,11,0,60.0,62.0,95.0
https://fbref.com/en/players/dd86e8e4/Liberato-Cacace,12,5,587,0,0,0,0,0,0,1,0,21.0,41.0,31.0
https://fbref.com/en/players/de0f152c/Adam-Masina,14,8,789,2,0,2,2,0,0,2,0,4.0,24.0,6.0
https://fbref.com/en/players/de112b84/Jacob-Murphy,36,14,1251,4,2,6,4,0,0,0,0,66.0,57.0,141.0
https://fbref.com/en/players/de31038e/Elliot-Anderson,22,3,410,0,1,1,0,0,0,0,0,23.0,24.0,35.0
https://fbref.com/en/players/de39485a/Yannick-Carrasco,35,26,2317,7,3,10,6,1,1,2,0,146.0,84.0,264.0
https://fbref.com/en/players/de40e38c/Giulian-Biancone,2,0,17,0,0,0,0,0,0,0,0,2.0,0.0,1.0
https://fbref.com/en/players/de488e56/Charles-Traore,12,6,482,0,0,0,0,0,0,2,0,2.0,11.0,8.0
https://fbref.com/en/players/de4cac2d/Silas-Katompa,30,23,1992,5,2,7,4,1,1,4,0,71.0,40.0,165.0
https://fbref.com/en/players/de838f86/Anthony-Jung,34,32,2617,2,5,7,2,0,0,2,0,28.0,73.0,109.0
https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo,10,4,525,1,0,1,1,0,0,2,0,9.0,12.0,33.0
https://fbref.com/en/players/dea88efd/Khvicha-Kvaratskhelia,34,30,2518,12,10,22,10,2,2,1,0,139.0,91.0,291.0
https://fbref.com/en/players/dee3013b/Finn-Dahmen,8,8,720,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/dee3d535/Leonardo-Buta,2,0,16,0,0,0,0,0,0,0,0,1.0,1.0,1.0
https://fbref.com/en/players/dee86451/William-Carvalho,33,31,2438,3,1,4,3,0,0,6,1,46.0,203.0,52.0
https://fbref.com/en/players/df04eb4b/Crysencio-Summerville,28,12,1426,4,2,6,4,0,0,4,0,51.0,45.0,92.0
https://fbref.com/en/players/df0a4c90/Christian-Norgaard,22,21,1763,1,3,4,1,0,0,6,0,4.0,73.0,8.0
https://fbref.com/en/players/df10e27c/Billy-Gilmour,14,7,507,0,1,1,0,0,0,1,0,5.0,35.0,4.0
https://fbref.com/en/players/df3cda47/Dejan-Kulusevski,30,23,2067,2,7,9,2,0,0,2,0,87.0,67.0,195.0
https://fbref.com/en/players/df69b544/Antoine-Griezmann,38,31,2859,15,16,31,15,0,0,2,0,99.0,171.0,202.0
https://fbref.com/en/players/df8b52a5/Emerson,26,20,1735,2,1,3,2,0,0,2,1,47.0,80.0,103.0
https://fbref.com/en/players/df8d6029/Arthur-Theate,35,35,3127,4,0,4,4,0,0,5,0,37.0,248.0,4.0
https://fbref.com/en/players/dfb6490a/Patrick-Herrmann,21,0,164,1,0,1,1,0,0,2,0,7.0,6.0,19.0
https://fbref.com/en/players/dfc5d4fa/Soungoutou-Magassa,2,0,82,0,0,0,0,0,0,0,0,0.0,3.0,1.0
https://fbref.com/en/players/dfd24c07/Jaime-Baez,2,1,96,0,0,0,0,0,0,0,0,5.0,4.0,8.0
https://fbref.com/en/players/dfe5caa2/Francisco-Mwepu,1,0,21,0,0,0,0,0,0,0,0,0.0,1.0,2.0
https://fbref.com/en/players/dff0c299/Lohann-Doucet,9,0,91,0,0,0,0,0,0,0,0,2.0,9.0,1.0
https://fbref.com/en/players/dff153a4/Leandro-Paredes,28,8,1029,1,1,2,1,0,0,7,1,12.0,78.0,11.0
https://fbref.com/en/players/e04dca4a/Axel-Guessand,1,1,79,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/e05082d1/Youssouf-MChangama,26,11,1081,0,0,0,0,0,0,1,0,17.0,49.0,35.0
https://fbref.com/en/players/e06683ca/Virgil-van-Dijk,32,32,2835,3,1,4,3,0,0,3,0,10.0,127.0,8.0
https://fbref.com/en/players/e08647d6/Carlos-Fernandez,24,8,631,1,0,1,1,0,0,6,0,9.0,13.0,54.0
https://fbref.com/en/players/e0921a4f/Paulo-Dybala,25,21,1739,12,6,18,7,5,5,5,0,56.0,75.0,109.0
https://fbref.com/en/players/e0979e74/Haissem-Hassan,2,0,52,0,0,0,0,0,0,0,0,3.0,0.0,3.0
https://fbref.com/en/players/e09f279b/Ivan-Toney,33,33,2951,20,4,24,14,6,7,9,0,14.0,79.0,165.0
https://fbref.com/en/players/e0b113a7/Robert-Andrich,29,28,2406,2,2,4,2,0,0,7,0,12.0,99.0,8.0
https://fbref.com/en/players/e0bc6fdc/Emerson-Palmieri,22,16,1320,1,0,1,1,0,0,2,0,38.0,45.0,57.0
https://fbref.com/en/players/e0d1510a/Cody-Drameh,1,1,69,0,0,0,0,0,0,0,0,0.0,2.0,3.0
https://fbref.com/en/players/e0f3a1f6/Jean-Charles-Castelletto,32,30,2568,0,0,0,0,0,0,3,0,19.0,120.0,20.0
https://fbref.com/en/players/e0f8151c/Kim-Min-jae,35,35,3050,2,2,4,2,0,0,5,0,42.0,169.0,8.0
https://fbref.com/en/players/e110ea4b/Nathan-NGoumou,21,8,785,1,0,1,1,0,0,0,0,24.0,19.0,70.0
https://fbref.com/en/players/e12b0b5b/Sebastian-Rode,27,19,1414,4,1,5,4,0,0,6,0,23.0,105.0,39.0
https://fbref.com/en/players/e14ec482/Riccardo-Orsolini,32,22,2124,11,4,15,8,3,3,8,2,53.0,62.0,212.0
https://fbref.com/en/players/e162b013/Thomas-Meunier,10,7,585,0,0,0,0,0,0,2,0,9.0,30.0,45.0
https://fbref.com/en/players/e18098de/Ivan-Sunjic,18,12,993,0,0,0,0,0,0,4,0,6.0,30.0,6.0
https://fbref.com/en/players/e1830c52/Dikeni-Salifou,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/e19c989c/Jorge-Herrando,1,1,25,0,0,0,0,0,0,0,1,0.0,0.0,0.0
https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano,29,29,2610,0,0,0,0,0,0,1,0,0.0,0.0,0.0
https://fbref.com/en/players/e1cbb531/Stanislav-Lobotka,38,34,3101,1,1,2,1,0,0,2,0,51.0,172.0,39.0
https://fbref.com/en/players/e1e75690/Ander-Martin,3,0,41,0,0,0,0,0,0,0,0,1.0,3.0,0.0
https://fbref.com/en/players/e26fcca3/Santiago-Ascacibar,13,7,727,0,0,0,0,0,0,1,0,1.0,41.0,6.0
https://fbref.com/en/players/e2716bd0/David-Silva,28,25,1937,2,5,7,2,0,0,3,0,70.0,162.0,121.0
https://fbref.com/en/players/e27da244/John-Brooks,15,15,1350,0,0,0,0,0,0,4,0,2.0,40.0,1.0
https://fbref.com/en/players/e280527c/Marcel-Sabitzer,26,14,1255,1,2,3,1,0,0,3,0,15.0,90.0,45.0
https://fbref.com/en/players/e28868f3/Jonny-Castro,18,14,1261,1,0,1,1,0,0,3,1,24.0,70.0,46.0
https://fbref.com/en/players/e288d4b3/Alessandro-Florenzi,6,2,203,0,0,0,0,0,0,1,0,1.0,10.0,19.0
https://fbref.com/en/players/e2dcc60e/Moises-Parra-Gutierrez,1,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/e33c06cf/Niklas-Sule,29,23,2118,2,3,5,2,0,0,2,0,37.0,137.0,57.0
https://fbref.com/en/players/e33f36d5/Bram-Nuytinck,25,22,1883,0,1,1,0,0,0,5,0,5.0,27.0,3.0
https://fbref.com/en/players/e342ad68/Mohamed-Salah,38,37,3290,19,12,31,17,2,4,2,0,120.0,149.0,421.0
https://fbref.com/en/players/e34fc66d/Joachim-Andersen,32,32,2782,1,0,1,1,0,0,8,0,16.0,105.0,7.0
https://fbref.com/en/players/e358587b/Pepe-Reina,22,22,1980,0,0,0,0,0,0,2,0,0.0,0.0,0.0
https://fbref.com/en/players/e3756e72/Raoul-Bellanova,18,3,496,0,0,0,0,0,0,0,0,25.0,12.0,37.0
https://fbref.com/en/players/e3844ecb/Mickael-Barreto,20,15,1325,1,1,2,1,0,0,1,0,26.0,87.0,53.0
https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles,22,13,1407,0,0,0,0,0,0,3,0,15.0,57.0,35.0
https://fbref.com/en/players/e3cceee6/Merih-Demiral,28,14,1536,1,0,1,1,0,0,5,0,3.0,26.0,4.0
https://fbref.com/en/players/e3d3fbeb/Robert-Wagner,4,0,38,0,0,0,0,0,0,1,0,0.0,0.0,2.0
https://fbref.com/en/players/e3e32fbb/Igor-Carioca,7,5,456,0,0,0,0,0,0,2,1,8.0,22.0,23.0
https://fbref.com/en/players/e4114f5d/Patrick-Berg,3,0,25,0,0,0,0,0,0,0,0,0.0,3.0,4.0
https://fbref.com/en/players/e4238fb1/Jaidon-Anthony,30,11,1257,3,1,4,3,0,0,2,0,31.0,49.0,72.0
https://fbref.com/en/players/e42d61c7/Achraf-Hakimi,28,23,2053,5,3,8,5,0,0,7,2,85.0,99.0,229.0
https://fbref.com/en/players/e4346678/Edgar-Badia,36,36,3240,0,0,0,0,0,0,2,0,0.0,0.0,0.0
https://fbref.com/en/players/e4448c8c/Sacha-Delaye,3,0,20,1,0,1,1,0,0,0,0,1.0,1.0,0.0
https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne,32,28,2417,7,16,23,7,0,0,1,0,100.0,246.0,245.0
https://fbref.com/en/players/e472a6f6/Batista-Mendy,35,35,2859,0,0,0,0,0,0,8,1,27.0,195.0,49.0
https://fbref.com/en/players/e4738e91/Dyego-Sousa,20,3,527,0,1,1,0,0,0,1,0,10.0,16.0,39.0
https://fbref.com/en/players/e514ab62/Matt-Targett,17,6,610,0,0,0,0,0,0,1,0,3.0,43.0,13.0
https://fbref.com/en/players/e52d33d0/Veit-Stange,1,0,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/e541326e/Ethan-Pinnock,30,30,2700,3,0,3,3,0,0,0,0,2.0,52.0,16.0
https://fbref.com/en/players/e546b2e3/Julien-Ponceau,31,20,1655,1,4,5,1,0,0,1,0,53.0,101.0,103.0
https://fbref.com/en/players/e5478b87/Taiwo-Awoniyi,27,17,1404,10,1,11,10,0,0,2,0,18.0,12.0,55.0
https://fbref.com/en/players/e547d3cf/Umut-Tohumcu,8,2,271,0,0,0,0,0,0,0,0,2.0,7.0,4.0
https://fbref.com/en/players/e54a9890/Faitout-Maouassa,33,23,1923,5,5,10,5,0,0,0,0,37.0,51.0,108.0
https://fbref.com/en/players/e5649a78/Kevin-Stoger,32,29,2599,5,3,8,2,3,3,3,0,43.0,214.0,98.0
https://fbref.com/en/players/e58cbfd5/Nicolo-Rovella,28,21,1767,1,2,3,1,0,0,6,1,27.0,100.0,21.0
https://fbref.com/en/players/e599253a/Mario-Pasalic,32,24,1769,5,2,7,5,0,0,3,0,24.0,82.0,83.0
https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt,18,4,523,4,0,4,3,1,1,0,0,5.0,12.0,26.0
https://fbref.com/en/players/e5a76dfe/Dean-Henderson,18,18,1620,0,0,0,0,0,0,2,0,0.0,0.0,0.0
https://fbref.com/en/players/e5bf73f3/Musa-Barrow,32,26,1960,3,8,11,3,0,0,3,0,68.0,58.0,141.0
https://fbref.com/en/players/e5c1e0ca/Erik-Palmer-Brown,38,36,3191,0,0,0,0,0,0,5,0,6.0,75.0,0.0
https://fbref.com/en/players/e5d01ecf/Kiko-Femenia,20,13,1133,0,0,0,0,0,0,0,0,36.0,66.0,47.0
https://fbref.com/en/players/e5d85da8/Linton-Maina,33,27,2239,3,7,10,3,0,0,1,0,90.0,61.0,173.0
https://fbref.com/en/players/e613313c/Perr-Schuurs,30,28,2326,0,2,2,0,0,0,5,0,14.0,56.0,2.0
https://fbref.com/en/players/e61b8aee/Granit-Xhaka,37,36,2993,7,7,14,7,0,0,4,0,42.0,196.0,175.0
https://fbref.com/en/players/e61bdd69/Gil-Bastiao-Dias,7,6,398,1,0,1,1,0,0,0,0,16.0,14.0,33.0
https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida,34,29,2539,2,4,6,2,0,0,3,0,74.0,197.0,71.0
https://fbref.com/en/players/e66ebabb/Alex-Cordaz,1,0,26,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/e6777e6b/Stefan-Mitrovic,22,18,1680,0,0,0,0,0,0,5,0,1.0,17.0,1.0
https://fbref.com/en/players/e6af02e0/Matheus-Nunes,34,30,2467,1,1,2,1,0,0,2,1,59.0,84.0,129.0
https://fbref.com/en/players/e6bc67d7/Goncalo-Guedes,13,8,707,1,1,2,1,0,0,1,0,20.0,16.0,54.0
https://fbref.com/en/players/e6c43eec/Josuha-Guilavogui,23,11,1180,1,0,1,1,0,0,4,0,4.0,64.0,6.0
https://fbref.com/en/players/e6eadfb8/Youssouf-Kone,13,12,916,0,0,0,0,0,0,4,0,14.0,23.0,16.0
https://fbref.com/en/players/e717705a/Alex-Kral,29,26,2357,0,0,0,0,0,0,3,0,41.0,100.0,70.0
https://fbref.com/en/players/e73c9bb2/Alex-Telles,27,15,1427,0,2,2,0,0,0,6,0,21.0,42.0,80.0
https://fbref.com/en/players/e74f0e59/Lorenzo-De-Silvestri,15,6,672,1,0,1,1,0,0,1,0,18.0,31.0,17.0
https://fbref.com/en/players/e75129bd/Noah-Mbamba,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/e76cb9cc/Chancel-Mbemba,36,32,2849,5,0,5,5,0,0,2,0,47.0,183.0,49.0
https://fbref.com/en/players/e76f6fbe/Kevin-Danois,1,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/e778654a/Yangel-Herrera,20,12,963,2,2,4,2,0,0,4,0,18.0,46.0,56.0
