Url,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,PrgP
https://fbref.com/en/players/2f69d881/Josh-Doig,360,534,6111,2875,27
https://fbref.com/en/players/79ca3e23/Ondrej-Duda,323,433,5654,1659,44
https://fbref.com/en/players/aae9d04a/Davide-Faraoni,394,592,7297,3426,54
https://fbref.com/en/players/8dfed6e9/Adolfo-Gaich,94,165,1055,200,11
https://fbref.com/en/players/f1f1f238/Koray-Gunter,323,422,6871,3172,36
https://fbref.com/en/players/9ef42479/Thomas-Henry,115,226,1405,437,18
https://fbref.com/en/players/12806697/Isak-Hien,775,1031,16071,6179,54
https://fbref.com/en/players/b85bf253/Martin-Hongla,166,212,3239,992,24
https://fbref.com/en/players/1f2d714c/Ajdin-Hrustic,75,94,1069,341,8
https://fbref.com/en/players/bb376bed/Ivan-Ilic,279,401,5107,1432,39
https://fbref.com/en/players/f95f49d2/Yayah-Kallon,148,237,2179,653,22
https://fbref.com/en/players/09538fdb/Kevin-Lasagna,157,258,2338,547,19
https://fbref.com/en/players/5128bde4/Darko-Lazovic,517,836,8845,3738,81
https://fbref.com/en/players/cce9f582/Giangiacomo-Magnani,367,499,7603,2655,32
https://fbref.com/en/players/c1d95617/Lorenzo-Montipo,745,1192,29263,24967,0
https://fbref.com/en/players/2b8360f1/Cyril-Ngonge,98,175,1450,491,13
https://fbref.com/en/players/b9e11c1d/Simone-Perilli,10,34,455,391,0
https://fbref.com/en/players/1cadaf34/Roberto-Piccoli,13,25,178,55,0
https://fbref.com/en/players/4bd00a50/Panagiotis-Retsos,44,56,781,321,2
https://fbref.com/en/players/230c3f3a/Ibrahim-Sulemana,133,183,2479,777,18
https://fbref.com/en/players/8da74c05/Adrien-Tameze,835,1092,14351,4390,103
https://fbref.com/en/players/5cbb5ad6/Filippo-Terracciano,235,343,4308,1770,37
https://fbref.com/en/players/ab1ca213/Miguel-Veloso,429,599,8600,3315,84
https://fbref.com/en/players/0375723e/Simone-Verdi,270,414,5101,1823,46
https://fbref.com/en/players/58a2e9f6/Deyovaisio-Zeefuik,5,7,83,14,0
https://fbref.com/en/players/405f6586/Milan-Djuric,268,523,3119,740,29
https://fbref.com/en/players/f4ec4fd0/Kevin-Prince-Boateng,185,252,3113,971,24
https://fbref.com/en/players/635f2732/Jean-Paul-Boetius,303,421,5386,2162,61
https://fbref.com/en/players/af104654/Oliver-Christensen,777,1218,23464,18548,2
https://fbref.com/en/players/6e17c802/Tolga-Cigerci,326,420,5350,1484,32
https://fbref.com/en/players/41bff4fa/Marton-Dardai,225,378,4843,2114,21
https://fbref.com/en/players/3eb0f2df/Vladimir-Darida,8,12,101,6,0
https://fbref.com/en/players/943b9602/Julian-Eitschberger,1,1,10,4,0
https://fbref.com/en/players/e7f3e8a7/Chidera-Ejuke,227,292,3432,773,39
https://fbref.com/en/players/3f6c3ae0/Tjark-Ernst,26,35,680,539,0
https://fbref.com/en/players/f36c432f/Stevan-Jovetic,200,316,3381,1339,40
https://fbref.com/en/players/b4c816a9/Wilfried-Kanga,154,251,1915,277,12
https://fbref.com/en/players/815c314f/Marc-Oliver-Kempf,1011,1303,19044,8004,81
https://fbref.com/en/players/099e666f/Jonjoe-Kenny,879,1207,16249,7774,98
https://fbref.com/en/players/90d88154/Pascal-Klemens,28,33,546,302,1
https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio,422,613,6794,1573,42
https://fbref.com/en/players/706a60e1/Myziane-Maolida,8,15,129,30,0
https://fbref.com/en/players/89b3bc5e/Ibrahim-Maza,11,15,141,46,0
https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt,326,472,5021,2310,37
https://fbref.com/en/players/bc249af8/Jessic-Ngankam,70,113,881,201,7
https://fbref.com/en/players/d6862409/Florian-Niederlechner,95,146,1480,258,11
https://fbref.com/en/players/c18d22f5/Peter-Pekarik,89,115,1465,603,7
https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt,794,1208,13900,7002,84
https://fbref.com/en/players/f972644c/Marco-Richter,461,747,8175,3008,68
https://fbref.com/en/players/ea42c03f/Agustin-Rogel,426,572,8612,3341,23
https://fbref.com/en/players/779aa25c/Tony-Rolke,5,8,60,0,0
https://fbref.com/en/players/93cba339/Derry-Scherhant,33,50,400,64,1
https://fbref.com/en/players/1238a3f9/Davie-Selke,41,68,456,160,5
https://fbref.com/en/players/b3325a30/Suat-Serdar,431,615,7626,2154,78
https://fbref.com/en/players/e52d33d0/Veit-Stange,0,0,0,0,0
https://fbref.com/en/players/e18098de/Ivan-Sunjic,270,361,4449,1498,30
https://fbref.com/en/players/71ec39ef/Lucas-Tousart,530,885,8426,3235,93
https://fbref.com/en/players/af842091/Filip-Uremovic,514,658,9661,2828,17
https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma,814,1024,15380,5931,85
https://fbref.com/en/players/30941e96/Angelino,1012,1544,19297,7991,108
https://fbref.com/en/players/35f67a30/Fisnik-Asllani,37,63,384,62,1
https://fbref.com/en/players/47064058/Oliver-Baumann,1068,1417,29033,20956,1
https://fbref.com/en/players/437f2b00/Christoph-Baumgartner,610,915,9280,2767,100
https://fbref.com/en/players/a53b661f/Ihlas-Bebou,246,369,3282,756,23
https://fbref.com/en/players/7aac47fe/Ermin-Bicakcic,68,96,1373,653,7
https://fbref.com/en/players/07d3bfec/Tom-Bischof,84,121,1266,420,16
https://fbref.com/en/players/e27da244/John-Brooks,624,773,12417,4919,40
https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen,62,88,807,152,4
https://fbref.com/en/players/eac044ad/Moanes-Dabbur,204,287,2458,730,33
https://fbref.com/en/players/d3d77413/Muhammed-Damar,52,65,686,179,9
https://fbref.com/en/players/fe641c1a/Thomas-Delaney,110,162,2072,879,14
https://fbref.com/en/players/cc83b74d/Kasper-Dolberg,55,79,677,96,4
https://fbref.com/en/players/37f606f0/Dennis-Geiger,697,852,12742,4292,99
https://fbref.com/en/players/2d61d13a/Ozan-Kabak,1056,1277,19695,5984,76
https://fbref.com/en/players/79c90e45/Pavel-Kaderabek,615,883,9816,4412,61
https://fbref.com/en/players/603cb947/Andrej-Kramaric,790,998,11993,2558,100
https://fbref.com/en/players/61590953/Stanley-NSoki,652,796,11918,4902,64
https://fbref.com/en/players/dd2e62da/Finn-Ole-Becker,148,210,2257,828,19
https://fbref.com/en/players/7f609bfc/Stefan-Posch,8,12,163,27,0
https://fbref.com/en/players/924f9191/Grischa-Promel,363,473,5687,1378,39
https://fbref.com/en/players/7ec723b7/Eduardo-Quaresma,60,68,1119,317,10
https://fbref.com/en/players/3c200e05/Joshua-Quarshie,0,2,0,0,0
https://fbref.com/en/players/80f36c88/Sebastian-Rudy,330,442,6007,2289,42
https://fbref.com/en/players/c64c01fc/Georginio-Rutter,95,158,1532,455,25
https://fbref.com/en/players/08593525/Diadie-Samassekou,17,20,252,66,1
https://fbref.com/en/players/ff98492b/Robert-Skov,509,728,9105,3139,49
https://fbref.com/en/players/3b1ed320/Angelo-Stiller,279,363,4425,1193,34
https://fbref.com/en/players/e547d3cf/Umut-Tohumcu,56,78,915,254,7
https://fbref.com/en/players/1d8e9add/Kevin-Vogt,1033,1201,22146,9878,104
https://fbref.com/en/players/b96b595c/Francesco-Acerbi,1455,1644,27034,8090,100
https://fbref.com/en/players/0fdcef0e/Kristjan-Asllani,402,457,7554,2029,29
https://fbref.com/en/players/6928979a/Nicolo-Barella,1306,1601,21320,6648,214
https://fbref.com/en/players/75b86fb3/Alessandro-Bastoni,1384,1671,27841,9878,141
https://fbref.com/en/players/e3756e72/Raoul-Bellanova,238,306,3914,953,12
https://fbref.com/en/players/33b8d077/Marcelo-Brozovic,1318,1502,23163,6319,114
https://fbref.com/en/players/cd0fa27b/Hakan-Calhanoglu,1396,1677,25576,7831,172
https://fbref.com/en/players/707b98f1/Valentin-Carboni,12,17,192,12,1
https://fbref.com/en/players/e66ebabb/Alex-Cordaz,11,20,274,200,0
https://fbref.com/en/players/45b9b619/Joaquin-Correa,224,283,3438,691,29
https://fbref.com/en/players/44eb9093/Danilo-DAmbrosio,493,557,8396,2823,34
https://fbref.com/en/players/96e0490d/Matteo-Darmian,1190,1376,21419,7160,88
https://fbref.com/en/players/970b8574/Federico-Dimarco,925,1257,17591,5969,88
https://fbref.com/en/players/481c9ece/Denzel-Dumfries,745,1004,12394,3688,59
https://fbref.com/en/players/3bb7f478/Edin-Dzeko,364,528,5741,1417,67
https://fbref.com/en/players/ce30bfc8/Roberto-Gagliardini,297,355,4333,1269,39
https://fbref.com/en/players/2d970560/Robin-Gosens,506,660,8158,2994,41
https://fbref.com/en/players/74419746/Samir-Handanovic,527,582,11641,7781,0
https://fbref.com/en/players/5eae500a/Romelu-Lukaku,277,404,3427,748,41
https://fbref.com/en/players/f7036e1c/Lautaro-Martinez,503,681,7435,1886,83
https://fbref.com/en/players/dd0daf32/Henrikh-Mkhitaryan,924,1058,15228,3797,133
https://fbref.com/en/players/e9c0c1b2/Andre-Onana,837,1030,20562,13611,2
https://fbref.com/en/players/30f5ffa9/Milan-Skriniar,1275,1397,23769,7731,81
https://fbref.com/en/players/d0d8dd44/Stefan-de-Vrij,1078,1206,19552,5861,55
https://fbref.com/en/players/875d65d1/Mattia-Zanotti,6,8,72,31,1
https://fbref.com/en/players/6f1d7aa8/Tommaso-Barbieri,43,64,725,151,0
https://fbref.com/en/players/6caffe81/Enzo-Barrenechea,98,115,1544,361,5
https://fbref.com/en/players/52ec54d0/Leonardo-Bonucci,508,580,10749,4060,28
https://fbref.com/en/players/5fd5ed86/Gleison-Bremer,1503,1668,29183,9314,54
https://fbref.com/en/players/b0f7e36c/Federico-Chiesa,246,338,3806,1114,34
https://fbref.com/en/players/0ab1f153/Juan-Cuadrado,1113,1323,21481,5507,92
https://fbref.com/en/players/94b2001f/Danilo,1884,2225,36469,13783,176
https://fbref.com/en/players/ae4e2852/Mattia-De-Sciglio,450,569,8035,3019,50
https://fbref.com/en/players/19cda00b/Angel-Di-Maria,487,675,9081,3166,96
https://fbref.com/en/players/366be751/Nicolo-Fagioli,505,607,8123,1759,56
https://fbref.com/en/players/18dd3219/Federico-Gatti,808,957,16192,5297,56
https://fbref.com/en/players/ba492306/Samuel-Iling-Junior,96,123,1332,516,18
https://fbref.com/en/players/3d50bcdb/Moise-Kean,130,187,1655,337,13
https://fbref.com/en/players/b1cd37e6/Filip-Kostic,830,1212,14092,4148,78
https://fbref.com/en/players/a8a874f1/Manuel-Locatelli,1114,1362,20892,7015,134
https://fbref.com/en/players/01c3aff5/Weston-McKennie,336,418,5385,1516,39
https://fbref.com/en/players/85613cf0/Arkadiusz-Milik,346,450,4924,810,34
https://fbref.com/en/players/34693494/Fabio-Miretti,364,511,5842,1673,60
https://fbref.com/en/players/dff153a4/Leandro-Paredes,681,778,12988,4913,72
https://fbref.com/en/players/4c62d0c8/Mattia-Perin,265,351,6305,4120,1
https://fbref.com/en/players/867239d3/Paul-Pogba,48,67,737,199,4
https://fbref.com/en/players/8794e251/Adrien-Rabiot,971,1191,15511,4279,133
https://fbref.com/en/players/e58cbfd5/Nicolo-Rovella,22,25,448,82,1
https://fbref.com/en/players/14b8fcdf/Daniele-Rugani,231,262,4696,1347,5
https://fbref.com/en/players/0d82903c/Alex-Sandro,1081,1256,19560,6667,97
https://fbref.com/en/players/c13ddd3e/Matias-Soule,138,168,2133,405,15
https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny,625,789,18108,12812,0
https://fbref.com/en/players/79443529/Dusan-Vlahovic,271,381,4560,793,40
https://fbref.com/en/players/384d58d9/Denis-Zakaria,32,38,469,119,3
https://fbref.com/en/players/22919e97/Sargis-Adamyan,123,179,2000,527,24
https://fbref.com/en/players/ae7058f9/Julian-Chabot,975,1184,18978,6050,52
https://fbref.com/en/players/d82a310a/Justin-Diehl,2,2,19,0,0
https://fbref.com/en/players/8779ddf8/Florian-Dietz,39,76,487,111,5
https://fbref.com/en/players/79ca3e23/Ondrej-Duda,208,279,3598,866,40
https://fbref.com/en/players/76b2817e/Kingsley-Ehizibue,15,24,275,142,2
https://fbref.com/en/players/c2009df3/Jonas-Hector,1378,1830,24579,7977,129
https://fbref.com/en/players/94302c52/Timo-Hubers,1400,1702,28853,9551,84
https://fbref.com/en/players/b116c6e3/Denis-Huseinbasic,216,282,3125,789,34
https://fbref.com/en/players/94c18565/Florian-Kainz,759,1207,15078,6097,159
https://fbref.com/en/players/610aa1e9/Luca-Kilian,585,685,11572,3324,53
https://fbref.com/en/players/792ffa71/Tim-Lemperle,28,53,344,123,5
https://fbref.com/en/players/62c7067a/Dimitris-Limnios,13,23,190,28,0
https://fbref.com/en/players/c455a2b2/Dejan-Ljubicic,445,615,6899,1962,65
https://fbref.com/en/players/e5d85da8/Linton-Maina,474,684,6857,1622,61
https://fbref.com/en/players/92a16062/Eric-Martel,695,888,11692,2691,72
https://fbref.com/en/players/86adbcc7/Mathias-Olesen,123,157,1974,458,15
https://fbref.com/en/players/5154b2ba/Kristian-Pedersen,121,173,2180,1051,10
https://fbref.com/en/players/bd527260/Kingsley-Schindler,352,546,6455,2445,50
https://fbref.com/en/players/ad00b1a8/Benno-Schmitz,938,1499,16734,8969,149
https://fbref.com/en/players/87436846/Marvin-Schwabe,1091,1390,28445,18655,1
https://fbref.com/en/players/1238a3f9/Davie-Selke,118,212,1441,257,16
https://fbref.com/en/players/c2211709/Ellyes-Skhiri,1505,1717,26548,8222,155
https://fbref.com/en/players/4f627629/Nikola-Soldo,270,348,5661,1561,15
https://fbref.com/en/players/fd53759d/Jan-Thielmann,158,249,2625,624,19
https://fbref.com/en/players/6b8887c2/Steffen-Tigges,200,348,2900,748,31
https://fbref.com/en/players/a3ddb1b9/Mark-Uth,11,15,181,42,1
https://fbref.com/en/players/5294a83f/Luis-Alberto,1640,1988,25338,8690,248
https://fbref.com/en/players/9f1893b9/Felipe-Anderson,1093,1410,15203,3384,114
https://fbref.com/en/players/108fe016/Marcos-Antonio,380,420,5541,1381,25
https://fbref.com/en/players/80556f08/Toma-Basic,214,293,3132,612,22
https://fbref.com/en/players/4b520f96/Marco-Bertini,0,0,0,0,0
https://fbref.com/en/players/b6a1cdf9/Matteo-Cancellieri,61,87,757,98,2
https://fbref.com/en/players/3f5f38fb/Nicolo-Casale,1485,1616,26275,9500,70
https://fbref.com/en/players/ba3d3bea/Danilo-Cataldi,1147,1325,17538,6173,83
https://fbref.com/en/players/9c435456/Mario-Gila,56,61,953,330,6
https://fbref.com/en/players/2f3452eb/Elseid-Hysaj,1186,1399,17630,7029,103
https://fbref.com/en/players/4431aed2/Ciro-Immobile,472,629,6048,963,43
https://fbref.com/en/players/02caf6e0/Manuel-Lazzari,1033,1183,14314,5026,64
https://fbref.com/en/players/d4535821/Adam-Marusic,1564,1829,23902,9688,116
https://fbref.com/en/players/3318286e/Luis-Maximiano,3,4,98,90,0
https://fbref.com/en/players/4e6dbac4/Sergej-Milinkovic-Savic,1465,1930,22950,6133,166
https://fbref.com/en/players/f7223718/Patric,947,1063,19277,6374,27
https://fbref.com/en/players/3ca7254a/Pedro,771,950,10609,2051,52
https://fbref.com/en/players/3b61c9ec/Luca-Pellegrini,137,168,2378,735,9
https://fbref.com/en/players/277da414/Ivan-Provedel,1061,1323,28575,20681,0
https://fbref.com/en/players/53de807a/Stefan-Radu,6,7,78,21,1
https://fbref.com/en/players/3ead85f9/Alessio-Romagnoli,1673,1849,28906,11821,62
https://fbref.com/en/players/ca6edaa0/Luka-Romero,70,80,800,152,4
https://fbref.com/en/players/44ac04e9/Matias-Vecino,830,968,12291,3427,88
https://fbref.com/en/players/d85c238b/Mattia-Zaccagni,841,1047,10898,2314,76
https://fbref.com/en/players/a69cc629/Kristoffer-Askildsen,165,269,2965,1017,24
https://fbref.com/en/players/8a6de8c7/Lameck-Banda,278,428,3757,907,28
https://fbref.com/en/players/5a08ee41/Federico-Baschirotto,1049,1432,22612,8666,107
https://fbref.com/en/players/79370f8c/Kristijan-Bistrovic,101,140,1867,682,16
https://fbref.com/en/players/c69ef855/Alexis-Blin,766,963,12309,3766,101
https://fbref.com/en/players/6c4307ee/Tommaso-Cassandro,6,6,125,104,0
https://fbref.com/en/players/4d1efb48/Pietro-Ceccaroni,10,14,187,78,0
https://fbref.com/en/players/07f8bcc8/Assan-Ceesay,226,394,2930,366,16
https://fbref.com/en/players/04df29a5/Lorenzo-Colombo,208,332,2639,568,21
https://fbref.com/en/players/2990c466/Kastriot-Dermaku,1,2,27,0,0
https://fbref.com/en/players/1fca9171/Federico-Di-Francesco,340,511,4915,1626,60
https://fbref.com/en/players/9f5a610b/Wladimiro-Falcone,597,1167,19884,15815,0
https://fbref.com/en/players/c74d63ac/Antonino-Gallo,843,1254,15118,6837,154
https://fbref.com/en/players/822ed0ec/Valentin-Gendrey,1031,1448,16693,8217,112
https://fbref.com/en/players/f025eade/Joan-Gonzalez,598,782,9263,2561,71
https://fbref.com/en/players/d4456fb3/Morten-Hjulmand,1040,1325,19699,6227,159
https://fbref.com/en/players/dc765618/Thorir-Johann-Helgason,55,75,967,363,2
https://fbref.com/en/players/a3695ac2/Marcin-Listkowski,16,24,204,71,1
https://fbref.com/en/players/4c8845f7/Youssef-Maleh,146,206,2208,566,19
https://fbref.com/en/players/c730da00/Yildirim-Mert-Cetin,2,3,38,8,0
https://fbref.com/en/players/ea02beaf/Remi-Oudin,372,596,8130,2809,63
https://fbref.com/en/players/149c5f5d/Giuseppe-Pezzella,419,534,6752,2619,65
https://fbref.com/en/players/2a6cd437/Marin-Pongracic,296,361,6388,2314,19
https://fbref.com/en/players/1d4e63b6/Pablo-Rodriguez,14,21,215,66,3
https://fbref.com/en/players/09899de8/Simone-Romagnoli,61,74,1136,497,5
https://fbref.com/en/players/674cfc5a/Gabriel-Strefezza,553,886,9963,3082,107
https://fbref.com/en/players/26c54058/Alessandro-Tuia,142,204,3226,1193,20
https://fbref.com/en/players/3eed9821/Samuel-Umtiti,724,868,14243,4927,56
https://fbref.com/en/players/b3ef6517/Joel-Voelkerling-Persson,24,39,241,67,3
https://fbref.com/en/players/5bc43860/Brenden-Aaronson,592,797,7577,2182,86
https://fbref.com/en/players/2b09d998/Tyler-Adams,1108,1343,16592,5061,136
https://fbref.com/en/players/420d7c7d/Luke-Ayling,786,1132,12523,6236,77
https://fbref.com/en/players/93feac6e/Patrick-Bamford,229,333,2421,537,23
https://fbref.com/en/players/dc64b8b3/Liam-Cooper,620,789,11491,4568,47
https://fbref.com/en/players/e0d1510a/Cody-Drameh,30,38,457,153,2
https://fbref.com/en/players/24f59bb2/Junior-Firpo,454,621,7182,3286,54
https://fbref.com/en/players/9f1938ab/Adam-Forshaw,196,244,3318,1127,33
https://fbref.com/en/players/01962d0d/Joe-Gelhardt,43,67,518,118,6
https://fbref.com/en/players/75fdd638/Degnand-Gnonto,370,512,4823,1234,35
https://fbref.com/en/players/f3354c07/Sam-Greenwood,107,186,1951,888,15
https://fbref.com/en/players/56d838f7/Darko-Gyabi,4,4,72,17,2
https://fbref.com/en/players/aa849a12/Jack-Harrison,732,1150,10776,4115,103
https://fbref.com/en/players/c931d9f9/Daniel-James,24,40,256,66,3
https://fbref.com/en/players/6ad43f9a/Mateo-Joseph,2,3,13,0,0
https://fbref.com/en/players/282679b4/Mateusz-Klich,108,148,1411,387,16
https://fbref.com/en/players/ea6bc03a/Robin-Koch,1229,1594,23945,10673,114
https://fbref.com/en/players/bba30585/Diego-Llorente,356,429,6969,2284,27
https://fbref.com/en/players/01c3aff5/Weston-McKennie,472,628,7648,2686,82
https://fbref.com/en/players/6b625ac2/Illan-Meslier,664,1039,16770,10937,0
https://fbref.com/en/players/39769cff/Rasmus-Nissen,740,1044,12326,5355,89
https://fbref.com/en/players/cda0b317/Joel-Robles,63,122,2048,1611,0
https://fbref.com/en/players/da27e268/Marc-Roca,978,1295,16572,6565,172
https://fbref.com/en/players/1fb1c435/Rodrigo,389,550,5651,1138,44
https://fbref.com/en/players/c64c01fc/Georginio-Rutter,31,62,439,97,6
https://fbref.com/en/players/8e16dd48/Luis-Sinisterra,273,339,3710,993,39
https://fbref.com/en/players/f4d296e4/Pascal-Struijk,1046,1320,15839,6757,119
https://fbref.com/en/players/df04eb4b/Crysencio-Summerville,308,411,3839,1067,45
https://fbref.com/en/players/4b803b3c/Maximilian-Wober,483,684,9430,4157,54
https://fbref.com/en/players/b827d5b3/Marc-Albrighton,89,148,1440,551,7
https://fbref.com/en/players/1a4ef233/Daniel-Amartey,1015,1114,17506,6591,66
https://fbref.com/en/players/3ea50f67/Harvey-Barnes,549,786,7152,2004,79
https://fbref.com/en/players/505486d6/Victor-Bernth-Kristiansen,327,496,5252,2353,31
https://fbref.com/en/players/a2081c6b/Lewis-Brunt,17,21,283,57,0
https://fbref.com/en/players/197640fd/Timothy-Castagne,1470,1836,21125,8419,106
https://fbref.com/en/players/ca45605e/Patson-Daka,195,295,2605,439,17
https://fbref.com/en/players/5c74c0f5/Kiernan-Dewsbury-Hall,872,1154,14495,3746,132
https://fbref.com/en/players/f8fcd2a5/Jonny-Evans,690,789,13684,5215,35
https://fbref.com/en/players/9c221d14/Wout-Faes,1581,1846,29211,10369,74
https://fbref.com/en/players/132a82f1/Wesley-Fofana,117,140,1995,559,6
https://fbref.com/en/players/c92e1a31/Kelechi-Iheanacho,236,316,3049,602,27
https://fbref.com/en/players/10d221cd/Daniel-Iversen,212,377,5408,3761,0
